,val,err,aerr,conv,env,repeat,target,edge
5903,0.9,0.22,0.21,0.0,complex,2,syk,edge_CHEMBL3265015_CHEMBL3265011
5904,26.3,0.38,0.49,0.13,complex,2,syk,edge_CHEMBL3265015_CHEMBL3265017
5907,-10.22,0.39,0.43,0.18,complex,2,syk,edge_CHEMBL3265015_CHEMBL3265014
5908,-2.16,0.39,0.33,0.04,complex,2,syk,edge_CHEMBL3265015_CHEMBL3259820
5910,112.61,0.16,0.16,0.12,complex,2,syk,edge_CHEMBL3265031_CHEMBL3265037
5911,56.77,0.26,0.29,0.26,complex,2,syk,edge_CHEMBL3265031_CHEMBL3265030_n
5912,-28.37,0.29,0.73,0.75,complex,2,syk,edge_CHEMBL3265021_CHEMBL3265011
5913,5.36,0.14,0.16,-0.03,complex,2,syk,edge_CHEMBL3265021_CHEMBL3265024
5914,-9.05,0.06,0.06,0.05,complex,2,syk,edge_CHEMBL3265021_CHEMBL3265022
5915,-11.86,0.07,0.07,-0.07,complex,2,syk,edge_CHEMBL3265021_CHEMBL3265020
5916,-3.08,0.05,0.05,-0.16,complex,2,syk,edge_CHEMBL3265021_CHEMBL3265017
5917,-30.34,0.3,0.35,0.12,complex,2,syk,edge_CHEMBL3265021_CHEMBL3265035
5918,-5.76,0.1,0.13,0.26,complex,2,syk,edge_CHEMBL3265021_CHEMBL3265023
5919,-34.07,0.28,0.44,0.35,complex,2,syk,edge_CHEMBL3265021_CHEMBL3265013
5920,61.1,0.23,0.19,-0.17,complex,2,syk,edge_CHEMBL3264998_CHEMBL3264995
5921,152.71,0.25,0.25,-0.03,complex,2,syk,edge_CHEMBL3264998_CHEMBL3265001
5922,35.14,0.55,0.46,-0.04,complex,2,syk,edge_CHEMBL3265035_CHEMBL3265024
5924,24.13,0.18,0.37,0.61,complex,2,syk,edge_CHEMBL3265013_CHEMBL3265020
5925,29.54,0.17,0.21,0.06,complex,2,syk,edge_CHEMBL3265013_CHEMBL3265023
5927,-14.97,0.11,0.09,-0.08,complex,2,syk,edge_CHEMBL3265013_CHEMBL3265012
5928,6.93,0.11,0.1,-0.07,complex,2,syk,edge_CHEMBL3265013_CHEMBL3259820
5929,29.78,0.37,0.56,0.52,complex,2,syk,edge_CHEMBL3265036_CHEMBL3265016
5930,8.97,0.14,0.15,0.09,complex,2,syk,edge_CHEMBL3265036_CHEMBL3265029
5932,-0.41,0.14,0.14,-0.04,complex,2,syk,edge_CHEMBL3265034_CHEMBL3265027
5933,49.6,0.16,0.16,-0.02,complex,2,syk,edge_CHEMBL3265034_CHEMBL3265037
5934,-18.91,0.11,0.24,0.61,complex,2,syk,edge_CHEMBL3265034_CHEMBL3265033
5935,-2.47,0.43,0.55,0.3,complex,2,syk,edge_CHEMBL3265014_CHEMBL3265028
5936,29.09,0.12,0.14,0.13,complex,2,syk,edge_CHEMBL3265014_CHEMBL3265022
5937,40.53,0.23,0.26,0.21,complex,2,syk,edge_CHEMBL3265014_CHEMBL3265025
5938,49.7,0.14,0.17,0.15,complex,2,syk,edge_CHEMBL3265014_CHEMBL3265006
5939,-9.8,0.11,0.1,-0.08,complex,2,syk,edge_CHEMBL3265009_CHEMBL3265008
5940,25.38,0.17,0.17,0.01,complex,2,syk,edge_CHEMBL3265009_CHEMBL3265020
5941,6.38,0.11,0.11,-0.02,complex,2,syk,edge_CHEMBL3265009_CHEMBL3265005
5942,49.14,0.12,0.12,-0.06,complex,2,syk,edge_CHEMBL3265009_CHEMBL3265006
5944,34.98,0.22,0.22,-0.1,complex,2,syk,edge_CHEMBL3265017_CHEMBL3265026
5945,6.6,0.23,0.23,0.14,complex,2,syk,edge_CHEMBL3265017_CHEMBL3265024
5946,-9.84,0.09,0.11,0.24,complex,2,syk,edge_CHEMBL3265017_CHEMBL3265016
5947,-38.01,0.13,0.22,0.47,complex,2,syk,edge_CHEMBL3265017_CHEMBL3265027
5948,-8.8,0.09,0.1,0.02,complex,2,syk,edge_CHEMBL3265017_CHEMBL3265020
5949,-34.46,0.27,0.34,0.15,complex,2,syk,edge_CHEMBL3265017_CHEMBL3265032
5950,9.58,1.57,0.76,-0.41,complex,2,syk,edge_CHEMBL3265017_CHEMBL3265002
5951,-30.07,0.17,0.16,-0.02,complex,2,syk,edge_CHEMBL3265017_CHEMBL3265029
5952,-26.16,0.28,0.32,0.1,complex,2,syk,edge_CHEMBL3265000_CHEMBL3264995
5953,-24.39,0.59,0.5,-0.05,complex,2,syk,edge_CHEMBL3265000_CHEMBL3264997
5954,-79.88,1.48,0.75,-0.31,complex,2,syk,edge_CHEMBL3265000_CHEMBL3264994
5955,-36.34,0.26,0.35,0.26,complex,2,syk,edge_CHEMBL3265023_CHEMBL3265028
5956,-4.17,0.14,0.15,0.16,complex,2,syk,edge_CHEMBL3265023_CHEMBL3265022
5957,-6.09,0.14,0.15,0.04,complex,2,syk,edge_CHEMBL3265023_CHEMBL3265020
5958,-30.97,0.15,0.13,-0.04,complex,2,syk,edge_CHEMBL3265004_CHEMBL3264999
5959,-16.0,0.07,0.09,0.2,complex,2,syk,edge_CHEMBL3265004_CHEMBL3265002
5960,5.49,0.06,0.06,0.1,complex,2,syk,edge_CHEMBL3265004_CHEMBL3265003
5961,20.31,0.21,0.23,0.07,complex,2,syk,edge_CHEMBL3265029_CHEMBL3265016
5962,-7.21,0.08,0.08,0.12,complex,2,syk,edge_CHEMBL3265029_CHEMBL3265027
5963,-50.33,0.16,0.17,0.1,complex,2,syk,edge_CHEMBL3265025_CHEMBL3265008
5964,-15.2,0.14,0.14,-0.03,complex,2,syk,edge_CHEMBL3265025_CHEMBL3265020
5965,11.85,0.18,0.18,-0.09,complex,2,syk,edge_CHEMBL3265012_CHEMBL3265010
5966,21.87,0.08,0.1,0.18,complex,2,syk,edge_CHEMBL3265012_CHEMBL3259820
5968,-27.24,0.13,0.15,-0.02,complex,2,syk,edge_CHEMBL3265037_CHEMBL3265032
5969,-17.03,0.17,0.15,-0.1,complex,2,syk,edge_CHEMBL3265016_CHEMBL3265005
5970,1.3,0.07,0.07,0.17,complex,2,syk,edge_CHEMBL3265016_CHEMBL3265020
5971,27.19,0.32,0.35,0.1,complex,2,syk,edge_CHEMBL3265032_CHEMBL3265022
5972,-3.67,0.13,0.15,-0.01,complex,2,syk,edge_CHEMBL3265032_CHEMBL3265027
5973,-42.08,0.09,0.11,0.12,complex,2,syk,edge_CHEMBL3265032_CHEMBL3265033
5976,-0.83,0.1,0.1,0.1,complex,2,syk,edge_CHEMBL3265028_CHEMBL3265027
5977,-18.88,0.16,0.2,0.05,complex,2,syk,edge_CHEMBL3265028_CHEMBL3265030_n
5979,-10.67,0.2,0.24,0.1,complex,2,syk,edge_CHEMBL3265018_CHEMBL3265005
5981,-12.65,0.31,0.42,0.37,complex,2,syk,edge_CHEMBL3265019_CHEMBL3265005
5982,-39.05,0.24,0.26,0.15,complex,2,syk,edge_CHEMBL3265027_CHEMBL3265033
5983,29.1,0.22,0.22,0.14,complex,2,syk,edge_CHEMBL3265027_CHEMBL3265020
5985,-17.92,0.15,0.17,0.03,complex,2,syk,edge_CHEMBL3265027_CHEMBL3265030_n
5986,-50.98,0.24,0.22,-0.05,complex,2,syk,edge_CHEMBL3265024_CHEMBL3265008
5987,-53.74,0.68,0.74,0.53,complex,2,syk,edge_CHEMBL3264995_CHEMBL3264994
5988,97.65,0.26,0.3,0.12,complex,2,syk,edge_CHEMBL3264995_CHEMBL3265001
5989,72.18,0.63,0.63,0.19,complex,2,syk,edge_CHEMBL3265033_CHEMBL3265022
5990,42.1,0.18,0.16,-0.13,complex,2,syk,edge_CHEMBL3265020_CHEMBL3265026
5991,16.74,0.16,0.28,0.48,complex,2,syk,edge_CHEMBL3265008_CHEMBL3259820
5992,16.21,0.1,0.09,-0.2,complex,2,syk,edge_CHEMBL3265008_CHEMBL3265005
5993,59.19,0.09,0.1,0.09,complex,2,syk,edge_CHEMBL3265008_CHEMBL3265006
5994,-32.54,0.13,0.11,-0.08,complex,2,syk,edge_CHEMBL3265002_CHEMBL3264999
5995,29.69,0.11,0.1,-0.02,complex,2,syk,edge_CHEMBL3265002_CHEMBL3264996
5998,-38.85,0.17,0.25,0.37,complex,2,syk,edge_CHEMBL3265006_CHEMBL3265011
5999,17.98,0.27,0.21,-0.09,complex,2,syk,edge_CHEMBL3265006_CHEMBL3265026
6000,-32.14,0.21,0.27,0.22,complex,2,syk,edge_CHEMBL3265003_CHEMBL3264999
6001,62.92,0.14,0.11,-0.12,complex,2,syk,edge_CHEMBL3264999_CHEMBL3264996
6002,15.09,0.12,0.12,0.04,complex,2,syk,edge_CHEMBL3265002_CHEMBL3265001
6003,-0.02,0.09,0.08,-0.11,complex,2,syk,edge_CHEMBL3265004_CHEMBL3265001
6004,-0.11,0.2,0.19,-0.07,complex,3,syk,edge_CHEMBL3265015_CHEMBL3265011
6005,25.39,0.17,0.21,0.18,complex,3,syk,edge_CHEMBL3265015_CHEMBL3265017
6006,-8.17,0.34,0.39,0.19,complex,3,syk,edge_CHEMBL3265015_CHEMBL3265009
6009,-2.4,0.13,0.17,0.14,complex,3,syk,edge_CHEMBL3265015_CHEMBL3259820
6011,110.67,0.18,0.14,-0.2,complex,3,syk,edge_CHEMBL3265031_CHEMBL3265037
6012,57.32,0.18,0.17,-0.07,complex,3,syk,edge_CHEMBL3265031_CHEMBL3265030_n
6014,4.14,0.2,0.26,0.27,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265024
6015,-8.89,0.06,0.06,0.01,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265022
6016,-12.01,0.08,0.07,-0.19,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265020
6017,-3.15,0.06,0.05,-0.16,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265017
6018,-30.02,0.39,0.4,-0.03,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265035
6019,-5.41,0.1,0.09,-0.02,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265023
6020,-34.73,0.28,0.29,-0.02,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265013
6021,59.3,0.18,0.22,0.14,complex,3,syk,edge_CHEMBL3264998_CHEMBL3264995
6022,151.35,0.3,0.28,-0.12,complex,3,syk,edge_CHEMBL3264998_CHEMBL3265001
6023,34.49,0.46,0.46,-0.06,complex,3,syk,edge_CHEMBL3265035_CHEMBL3265024
6025,24.1,0.38,0.4,0.17,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265020
6026,30.0,0.19,0.19,-0.01,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265023
6028,-15.0,0.11,0.1,-0.08,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265012
6029,6.62,0.1,0.1,-0.03,complex,3,syk,edge_CHEMBL3265013_CHEMBL3259820
6030,28.54,0.23,0.3,0.32,complex,3,syk,edge_CHEMBL3265036_CHEMBL3265016
6031,8.53,0.17,0.15,-0.17,complex,3,syk,edge_CHEMBL3265036_CHEMBL3265029
6033,-1.0,0.19,0.2,0.06,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265027
6034,50.68,0.15,0.14,-0.13,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265037
6035,-18.88,0.11,0.28,0.7,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265033
6037,27.8,0.16,0.16,0.07,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265022
6038,41.42,0.15,0.2,0.28,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265025
6039,49.73,0.18,0.35,0.54,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265006
6040,-9.81,0.1,0.09,0.0,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265008
6041,24.84,0.15,0.14,-0.16,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265020
6042,5.75,0.11,0.11,0.09,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265005
6043,48.57,0.17,0.19,0.05,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265006
6044,40.79,0.51,0.49,-0.12,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265003
6045,33.93,0.22,0.22,0.07,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265026
6046,7.58,0.18,0.2,0.06,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265024
6047,-10.63,0.07,0.07,-0.13,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265016
6048,-39.68,0.3,0.58,0.59,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265027
6049,-8.39,0.09,0.09,-0.05,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265020
6050,-34.1,0.21,0.2,-0.03,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265032
6051,11.55,0.96,0.53,-0.39,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265002
6052,-29.97,0.21,0.16,-0.15,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265029
6053,-24.96,0.57,0.45,-0.02,complex,3,syk,edge_CHEMBL3265000_CHEMBL3264995
6056,-35.82,0.24,0.33,0.44,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265028
6057,-3.92,0.1,0.11,0.18,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265022
6058,-6.18,0.1,0.11,0.19,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265020
6059,-31.61,0.12,0.12,0.05,complex,3,syk,edge_CHEMBL3265004_CHEMBL3264999
6060,-15.53,0.09,0.09,0.03,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265002
6061,5.71,0.06,0.05,-0.13,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265003
6062,19.38,0.15,0.15,-0.07,complex,3,syk,edge_CHEMBL3265029_CHEMBL3265016
6063,-7.09,0.06,0.07,0.09,complex,3,syk,edge_CHEMBL3265029_CHEMBL3265027
6064,-50.25,0.13,0.14,0.12,complex,3,syk,edge_CHEMBL3265025_CHEMBL3265008
6065,-14.99,0.16,0.2,0.28,complex,3,syk,edge_CHEMBL3265025_CHEMBL3265020
6066,13.89,0.23,0.26,0.07,complex,3,syk,edge_CHEMBL3265012_CHEMBL3265010
6067,21.9,0.08,0.08,0.04,complex,3,syk,edge_CHEMBL3265012_CHEMBL3259820
6068,59.67,1.26,0.74,-0.35,complex,3,syk,edge_CHEMBL3265012_CHEMBL3265002
6069,-26.78,0.15,0.14,-0.04,complex,3,syk,edge_CHEMBL3265037_CHEMBL3265032
6070,-17.8,0.15,0.14,-0.11,complex,3,syk,edge_CHEMBL3265016_CHEMBL3265005
6071,1.37,0.06,0.09,0.25,complex,3,syk,edge_CHEMBL3265016_CHEMBL3265020
6072,28.22,0.22,0.36,0.52,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265022
6073,-4.11,0.16,0.15,-0.07,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265027
6074,-42.56,0.1,0.09,0.06,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265033
6075,0.15,0.15,0.16,0.02,complex,3,syk,edge_CHEMBL3264997_CHEMBL3264995
6077,-0.61,0.08,0.11,0.22,complex,3,syk,edge_CHEMBL3265028_CHEMBL3265027
6078,-19.46,0.27,0.28,0.09,complex,3,syk,edge_CHEMBL3265028_CHEMBL3265030_n
6080,-10.78,0.16,0.23,0.29,complex,3,syk,edge_CHEMBL3265018_CHEMBL3265005
6081,33.49,0.1,0.09,-0.05,complex,3,syk,edge_CHEMBL3265018_CHEMBL3265019
6083,-38.92,0.18,0.23,0.23,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265033
6084,29.09,0.19,0.28,0.41,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265020
6085,6.12,0.45,0.39,-0.07,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265010
6086,-19.9,0.34,0.46,0.17,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265030_n
6087,-51.2,0.18,0.2,-0.09,complex,3,syk,edge_CHEMBL3265024_CHEMBL3265008
6089,96.59,0.42,0.45,0.06,complex,3,syk,edge_CHEMBL3264995_CHEMBL3265001
6090,70.66,0.26,0.38,0.35,complex,3,syk,edge_CHEMBL3265033_CHEMBL3265022
6091,43.04,0.15,0.16,-0.0,complex,3,syk,edge_CHEMBL3265020_CHEMBL3265026
6092,17.33,0.17,0.23,0.25,complex,3,syk,edge_CHEMBL3265008_CHEMBL3259820
6093,16.28,0.09,0.15,0.41,complex,3,syk,edge_CHEMBL3265008_CHEMBL3265005
6094,58.45,0.08,0.08,0.02,complex,3,syk,edge_CHEMBL3265008_CHEMBL3265006
6095,-32.01,0.15,0.15,0.06,complex,3,syk,edge_CHEMBL3265002_CHEMBL3264999
6096,30.14,0.11,0.11,0.02,complex,3,syk,edge_CHEMBL3265002_CHEMBL3264996
6097,9.59,0.21,0.27,0.08,complex,3,syk,edge_CHEMBL3265010_CHEMBL3265011
6098,69.18,0.44,0.71,0.56,complex,3,syk,edge_CHEMBL3265010_CHEMBL3264996
6099,-40.07,0.18,0.19,-0.06,complex,3,syk,edge_CHEMBL3265006_CHEMBL3265011
6100,17.35,0.17,0.17,-0.08,complex,3,syk,edge_CHEMBL3265006_CHEMBL3265026
6101,-31.7,0.15,0.17,0.19,complex,3,syk,edge_CHEMBL3265003_CHEMBL3264999
6102,63.14,0.11,0.13,0.19,complex,3,syk,edge_CHEMBL3264999_CHEMBL3264996
6103,15.59,0.08,0.1,0.23,complex,3,syk,edge_CHEMBL3265002_CHEMBL3265001
6104,-0.0,0.09,0.11,0.12,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265001
6105,0.28,0.11,0.11,-0.05,water,1,syk,edge_CHEMBL3265015_CHEMBL3265011
6106,26.02,0.12,0.12,0.01,water,1,syk,edge_CHEMBL3265015_CHEMBL3265017
6107,-6.38,0.13,0.14,0.07,water,1,syk,edge_CHEMBL3265015_CHEMBL3265009
6108,3.19,0.24,0.33,0.23,water,1,syk,edge_CHEMBL3265015_CHEMBL3264999
6109,-9.75,0.15,0.13,-0.13,water,1,syk,edge_CHEMBL3265015_CHEMBL3265014
6110,-0.71,0.09,0.1,0.11,water,1,syk,edge_CHEMBL3265015_CHEMBL3259820
6111,120.49,0.19,0.24,0.27,water,1,syk,edge_CHEMBL3265031_CHEMBL3265024
6112,113.43,0.21,0.54,0.76,water,1,syk,edge_CHEMBL3265031_CHEMBL3265037
6113,58.17,0.14,0.16,0.12,water,1,syk,edge_CHEMBL3265031_CHEMBL3265030_n
6114,-28.53,0.1,0.11,-0.11,water,1,syk,edge_CHEMBL3265021_CHEMBL3265011
6115,4.38,0.07,0.09,0.04,water,1,syk,edge_CHEMBL3265021_CHEMBL3265024
6116,-8.11,0.08,0.08,-0.0,water,1,syk,edge_CHEMBL3265021_CHEMBL3265022
6117,-11.48,0.07,0.08,0.08,water,1,syk,edge_CHEMBL3265021_CHEMBL3265020
6118,-2.87,0.08,0.08,-0.08,water,1,syk,edge_CHEMBL3265021_CHEMBL3265017
6119,-29.4,0.14,0.15,-0.08,water,1,syk,edge_CHEMBL3265021_CHEMBL3265035
6120,-5.81,0.09,0.08,-0.02,water,1,syk,edge_CHEMBL3265021_CHEMBL3265023
6121,-34.07,0.17,0.3,0.6,water,1,syk,edge_CHEMBL3265021_CHEMBL3265013
6122,59.29,0.1,0.09,-0.07,water,1,syk,edge_CHEMBL3264998_CHEMBL3264995
6123,150.69,0.12,0.11,-0.02,water,1,syk,edge_CHEMBL3264998_CHEMBL3265001
6124,33.55,0.16,0.2,0.19,water,1,syk,edge_CHEMBL3265035_CHEMBL3265024
6125,64.6,0.45,0.68,0.58,water,1,syk,edge_CHEMBL3265035_CHEMBL3264996
6126,23.94,0.13,0.16,0.13,water,1,syk,edge_CHEMBL3265013_CHEMBL3265020
6127,28.71,0.13,0.23,0.4,water,1,syk,edge_CHEMBL3265013_CHEMBL3265023
6128,41.33,0.25,0.59,0.72,water,1,syk,edge_CHEMBL3265013_CHEMBL3265004
6129,-14.53,0.08,0.09,-0.12,water,1,syk,edge_CHEMBL3265013_CHEMBL3265012
6130,7.04,0.09,0.08,-0.04,water,1,syk,edge_CHEMBL3265013_CHEMBL3259820
6131,29.56,0.22,0.28,0.24,water,1,syk,edge_CHEMBL3265036_CHEMBL3265016
6132,9.06,0.12,0.12,-0.08,water,1,syk,edge_CHEMBL3265036_CHEMBL3265029
6133,69.84,0.38,0.39,0.09,water,1,syk,edge_CHEMBL3265034_CHEMBL3265026
6134,-2.6,0.17,0.2,0.13,water,1,syk,edge_CHEMBL3265034_CHEMBL3265027
6135,49.76,0.11,0.1,-0.09,water,1,syk,edge_CHEMBL3265034_CHEMBL3265037
6136,-19.63,0.11,0.18,0.42,water,1,syk,edge_CHEMBL3265034_CHEMBL3265033
6137,-3.38,0.38,0.44,0.04,water,1,syk,edge_CHEMBL3265014_CHEMBL3265028
6138,29.73,0.15,0.13,-0.05,water,1,syk,edge_CHEMBL3265014_CHEMBL3265022
6139,41.51,0.12,0.16,0.23,water,1,syk,edge_CHEMBL3265014_CHEMBL3265025
6140,50.17,0.14,0.13,-0.07,water,1,syk,edge_CHEMBL3265014_CHEMBL3265006
6141,-10.34,0.09,0.08,-0.16,water,1,syk,edge_CHEMBL3265009_CHEMBL3265008
6142,24.54,0.15,0.12,-0.15,water,1,syk,edge_CHEMBL3265009_CHEMBL3265020
6143,5.33,0.1,0.1,-0.03,water,1,syk,edge_CHEMBL3265009_CHEMBL3265005
6144,49.03,0.1,0.1,-0.08,water,1,syk,edge_CHEMBL3265009_CHEMBL3265006
6145,41.47,0.15,0.27,0.42,water,1,syk,edge_CHEMBL3265009_CHEMBL3265003
6146,32.71,0.12,0.13,0.01,water,1,syk,edge_CHEMBL3265017_CHEMBL3265026
6147,6.62,0.08,0.08,-0.05,water,1,syk,edge_CHEMBL3265017_CHEMBL3265024
6148,-10.58,0.08,0.07,-0.08,water,1,syk,edge_CHEMBL3265017_CHEMBL3265016
6149,-39.22,0.16,0.2,0.23,water,1,syk,edge_CHEMBL3265017_CHEMBL3265027
6150,-8.29,0.07,0.07,0.0,water,1,syk,edge_CHEMBL3265017_CHEMBL3265020
6151,-34.31,0.11,0.15,0.17,water,1,syk,edge_CHEMBL3265017_CHEMBL3265032
6152,9.86,0.35,0.37,0.04,water,1,syk,edge_CHEMBL3265017_CHEMBL3265002
6153,-29.58,0.09,0.09,0.06,water,1,syk,edge_CHEMBL3265017_CHEMBL3265029
6154,-26.36,0.12,0.14,0.09,water,1,syk,edge_CHEMBL3265000_CHEMBL3264995
6155,-24.98,0.22,0.18,-0.07,water,1,syk,edge_CHEMBL3265000_CHEMBL3264997
6156,-81.53,0.23,0.22,-0.02,water,1,syk,edge_CHEMBL3265000_CHEMBL3264994
6157,-35.55,0.15,0.23,0.48,water,1,syk,edge_CHEMBL3265023_CHEMBL3265028
6158,-2.83,0.09,0.08,-0.04,water,1,syk,edge_CHEMBL3265023_CHEMBL3265022
6159,-5.88,0.07,0.06,-0.11,water,1,syk,edge_CHEMBL3265023_CHEMBL3265020
6160,-31.95,0.12,0.11,-0.08,water,1,syk,edge_CHEMBL3265004_CHEMBL3264999
6161,-15.94,0.08,0.09,-0.02,water,1,syk,edge_CHEMBL3265004_CHEMBL3265002
6162,5.18,0.1,0.09,-0.04,water,1,syk,edge_CHEMBL3265004_CHEMBL3265003
6163,19.55,0.16,0.13,-0.12,water,1,syk,edge_CHEMBL3265029_CHEMBL3265016
6164,-8.31,0.06,0.06,0.02,water,1,syk,edge_CHEMBL3265029_CHEMBL3265027
6165,-49.95,0.11,0.09,-0.17,water,1,syk,edge_CHEMBL3265025_CHEMBL3265008
6166,-14.24,0.11,0.1,-0.03,water,1,syk,edge_CHEMBL3265025_CHEMBL3265020
6167,12.06,0.11,0.12,0.01,water,1,syk,edge_CHEMBL3265012_CHEMBL3265010
6168,21.45,0.07,0.07,0.04,water,1,syk,edge_CHEMBL3265012_CHEMBL3259820
6169,58.91,0.34,0.38,0.12,water,1,syk,edge_CHEMBL3265012_CHEMBL3265002
6170,-27.57,0.11,0.1,0.06,water,1,syk,edge_CHEMBL3265037_CHEMBL3265032
6171,-17.55,0.08,0.1,0.08,water,1,syk,edge_CHEMBL3265016_CHEMBL3265005
6172,1.89,0.04,0.04,-0.05,water,1,syk,edge_CHEMBL3265016_CHEMBL3265020
6173,29.69,0.2,0.24,0.2,water,1,syk,edge_CHEMBL3265032_CHEMBL3265022
6174,-3.77,0.11,0.12,0.01,water,1,syk,edge_CHEMBL3265032_CHEMBL3265027
6175,-41.7,0.07,0.08,0.02,water,1,syk,edge_CHEMBL3265032_CHEMBL3265033
6176,0.69,0.13,0.13,-0.02,water,1,syk,edge_CHEMBL3264997_CHEMBL3264995
6177,-55.13,0.22,0.24,-0.03,water,1,syk,edge_CHEMBL3264997_CHEMBL3264994
6178,-1.26,0.06,0.06,0.09,water,1,syk,edge_CHEMBL3265028_CHEMBL3265027
6179,-18.49,0.16,0.14,-0.09,water,1,syk,edge_CHEMBL3265028_CHEMBL3265030_n
6180,-10.2,0.11,0.11,-0.06,water,1,syk,edge_CHEMBL3265018_CHEMBL3265011
6181,-11.62,0.12,0.12,-0.03,water,1,syk,edge_CHEMBL3265018_CHEMBL3265005
6182,33.37,0.08,0.06,-0.22,water,1,syk,edge_CHEMBL3265018_CHEMBL3265019
6183,-13.79,0.13,0.12,-0.08,water,1,syk,edge_CHEMBL3265019_CHEMBL3265005
6184,-38.3,0.13,0.13,-0.11,water,1,syk,edge_CHEMBL3265027_CHEMBL3265033
6185,30.54,0.13,0.17,0.35,water,1,syk,edge_CHEMBL3265027_CHEMBL3265020
6186,7.66,0.28,0.39,0.36,water,1,syk,edge_CHEMBL3265027_CHEMBL3265010
6187,-17.09,0.1,0.11,0.05,water,1,syk,edge_CHEMBL3265027_CHEMBL3265030_n
6188,-50.73,0.1,0.1,-0.01,water,1,syk,edge_CHEMBL3265024_CHEMBL3265008
6189,-55.51,0.15,0.14,-0.06,water,1,syk,edge_CHEMBL3264995_CHEMBL3264994
6190,95.76,0.12,0.11,-0.07,water,1,syk,edge_CHEMBL3264995_CHEMBL3265001
6191,70.75,0.16,0.16,0.06,water,1,syk,edge_CHEMBL3265033_CHEMBL3265022
6192,40.75,0.13,0.11,-0.07,water,1,syk,edge_CHEMBL3265020_CHEMBL3265026
6193,16.68,0.11,0.11,0.02,water,1,syk,edge_CHEMBL3265008_CHEMBL3259820
6194,15.84,0.09,0.08,-0.03,water,1,syk,edge_CHEMBL3265008_CHEMBL3265005
6195,59.15,0.05,0.05,0.07,water,1,syk,edge_CHEMBL3265008_CHEMBL3265006
6196,-32.5,0.13,0.13,0.01,water,1,syk,edge_CHEMBL3265002_CHEMBL3264999
6197,29.31,0.1,0.11,0.1,water,1,syk,edge_CHEMBL3265002_CHEMBL3264996
6198,6.41,0.19,0.19,-0.02,water,1,syk,edge_CHEMBL3265010_CHEMBL3265011
6199,70.83,0.38,0.41,0.11,water,1,syk,edge_CHEMBL3265010_CHEMBL3264996
6200,-41.82,0.09,0.09,0.07,water,1,syk,edge_CHEMBL3265006_CHEMBL3265011
6201,16.01,0.12,0.12,-0.03,water,1,syk,edge_CHEMBL3265006_CHEMBL3265026
6202,-32.28,0.12,0.11,-0.03,water,1,syk,edge_CHEMBL3265003_CHEMBL3264999
6203,62.11,0.1,0.1,-0.06,water,1,syk,edge_CHEMBL3264999_CHEMBL3264996
6204,16.55,0.08,0.07,-0.23,water,1,syk,edge_CHEMBL3265002_CHEMBL3265001
6205,0.65,0.06,0.07,-0.06,water,1,syk,edge_CHEMBL3265004_CHEMBL3265001
6206,0.52,0.09,0.1,0.05,water,2,syk,edge_CHEMBL3265015_CHEMBL3265011
6207,25.86,0.12,0.12,0.01,water,2,syk,edge_CHEMBL3265015_CHEMBL3265017
