,val,err,aerr,conv,env,repeat,target,edge
2556,8.86,0.24,0.38,0.52,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265035
2557,-7.4,0.08,0.09,0.16,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265023
2558,-28.75,0.18,0.24,0.11,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265013
2559,44.2,0.27,0.2,-0.24,complex,3,syk,edge_CHEMBL3264998_CHEMBL3264995
2560,31.9,0.17,0.18,0.22,complex,3,syk,edge_CHEMBL3264998_CHEMBL3265001
2561,-22.15,0.17,0.31,0.47,complex,3,syk,edge_CHEMBL3265035_CHEMBL3265024
2563,22.06,0.19,0.24,0.16,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265020
2564,23.52,0.1,0.11,0.09,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265023
2566,-14.91,0.14,0.12,-0.02,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265012
2567,3.43,0.1,0.1,-0.13,complex,3,syk,edge_CHEMBL3265013_CHEMBL3259820
2568,-0.27,0.22,0.31,0.3,complex,3,syk,edge_CHEMBL3265036_CHEMBL3265016
2569,-3.3,0.23,0.22,-0.04,complex,3,syk,edge_CHEMBL3265036_CHEMBL3265029
2570,13.94,0.57,0.47,-0.06,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265026
2571,-0.56,0.13,0.14,-0.02,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265027
2572,34.05,0.17,0.3,0.54,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265037
2573,-143.97,0.16,0.23,0.29,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265033
2574,22.37,0.29,0.27,-0.14,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265028
2575,42.37,0.11,0.15,0.23,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265022
2576,25.93,0.15,0.25,0.43,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265025
2577,29.55,0.12,0.14,0.13,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265006
2578,-17.01,0.13,0.14,0.1,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265008
2579,28.89,0.23,0.42,0.46,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265020
2580,0.21,0.1,0.11,0.01,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265005
2581,26.05,0.14,0.14,-0.14,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265006
2582,20.59,0.48,0.46,-0.09,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265003
2583,5.71,0.13,0.17,0.09,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265026
2584,-21.6,0.16,0.13,-0.07,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265024
2585,-2.43,0.09,0.1,0.0,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265016
2586,-9.15,0.14,0.15,0.08,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265027
2587,-10.06,0.1,0.11,0.16,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265020
2588,12.7,0.15,0.18,0.05,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265032
2590,-6.46,0.16,0.2,0.16,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265029
2591,167.2,0.36,0.45,0.2,complex,3,syk,edge_CHEMBL3265000_CHEMBL3264995
2592,156.39,0.34,0.39,0.07,complex,3,syk,edge_CHEMBL3265000_CHEMBL3264997
2594,-12.44,0.12,0.13,0.1,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265028
2595,9.41,0.1,0.1,0.02,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265022
2596,7.5,0.09,0.1,0.12,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265020
2597,-52.26,0.11,0.13,0.09,complex,3,syk,edge_CHEMBL3265004_CHEMBL3264999
2598,-14.7,0.1,0.1,-0.12,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265002
2599,-10.27,0.08,0.13,0.31,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265003
2600,1.61,0.22,0.29,0.25,complex,3,syk,edge_CHEMBL3265029_CHEMBL3265016
2601,-2.7,0.06,0.08,0.09,complex,3,syk,edge_CHEMBL3265029_CHEMBL3265027
2602,-36.97,0.21,0.19,-0.08,complex,3,syk,edge_CHEMBL3265025_CHEMBL3265008
2603,8.4,0.1,0.1,-0.02,complex,3,syk,edge_CHEMBL3265025_CHEMBL3265020
2604,-14.04,0.22,0.22,-0.05,complex,3,syk,edge_CHEMBL3265012_CHEMBL3265010
2605,18.28,0.09,0.11,0.06,complex,3,syk,edge_CHEMBL3265012_CHEMBL3259820
2607,-8.64,0.19,0.17,-0.12,complex,3,syk,edge_CHEMBL3265037_CHEMBL3265032
2608,-36.08,0.11,0.17,0.33,complex,3,syk,edge_CHEMBL3265016_CHEMBL3265005
2609,-6.37,0.07,0.08,0.16,complex,3,syk,edge_CHEMBL3265016_CHEMBL3265020
2610,-20.3,0.22,0.22,0.05,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265022
2611,-21.76,0.13,0.14,-0.05,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265027
2612,-171.01,0.15,0.15,-0.03,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265033
2613,10.2,0.2,0.17,-0.01,complex,3,syk,edge_CHEMBL3264997_CHEMBL3264995
2614,-2.62,1.18,0.7,0.22,complex,3,syk,edge_CHEMBL3264997_CHEMBL3264994
2615,18.71,0.09,0.1,0.03,complex,3,syk,edge_CHEMBL3265028_CHEMBL3265027
2616,22.0,0.14,0.15,-0.07,complex,3,syk,edge_CHEMBL3265028_CHEMBL3265030_n
2618,-20.08,0.23,0.37,0.41,complex,3,syk,edge_CHEMBL3265018_CHEMBL3265005
2619,6.17,0.07,0.07,-0.02,complex,3,syk,edge_CHEMBL3265018_CHEMBL3265019
2620,-29.99,0.16,0.25,0.42,complex,3,syk,edge_CHEMBL3265019_CHEMBL3265005
2621,-153.69,0.2,0.26,0.26,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265033
2622,-0.1,0.25,0.37,0.46,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265020
2623,-57.78,0.38,0.45,0.14,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265010
2624,1.91,0.19,0.2,0.1,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265030_n
2625,-40.94,0.13,0.14,-0.04,complex,3,syk,edge_CHEMBL3265024_CHEMBL3265008
2627,-8.58,0.18,0.21,0.14,complex,3,syk,edge_CHEMBL3264995_CHEMBL3265001
2628,153.05,0.26,0.35,0.35,complex,3,syk,edge_CHEMBL3265033_CHEMBL3265022
2629,23.88,0.12,0.14,0.08,complex,3,syk,edge_CHEMBL3265020_CHEMBL3265026
2630,26.45,0.22,0.4,0.46,complex,3,syk,edge_CHEMBL3265008_CHEMBL3259820
2631,16.77,0.09,0.08,-0.09,complex,3,syk,edge_CHEMBL3265008_CHEMBL3265005
2632,42.72,0.11,0.11,0.02,complex,3,syk,edge_CHEMBL3265008_CHEMBL3265006
2633,-37.19,0.17,0.18,-0.03,complex,3,syk,edge_CHEMBL3265002_CHEMBL3264999
2634,3.54,0.14,0.16,0.1,complex,3,syk,edge_CHEMBL3265002_CHEMBL3264996
2635,25.58,0.24,0.45,0.57,complex,3,syk,edge_CHEMBL3265010_CHEMBL3265011
2637,-22.01,0.18,0.38,0.62,complex,3,syk,edge_CHEMBL3265006_CHEMBL3265011
2638,28.5,0.16,0.19,0.11,complex,3,syk,edge_CHEMBL3265006_CHEMBL3265026
2639,-42.01,0.14,0.17,0.06,complex,3,syk,edge_CHEMBL3265003_CHEMBL3264999
2640,42.69,0.11,0.18,0.43,complex,3,syk,edge_CHEMBL3264999_CHEMBL3264996
2641,-65.71,0.3,0.38,0.33,complex,3,syk,edge_CHEMBL3265002_CHEMBL3265001
2642,-81.64,0.18,0.31,0.48,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265001
2643,-5.69,0.08,0.11,0.16,water,1,syk,edge_CHEMBL3265015_CHEMBL3265011
2644,41.06,0.08,0.09,0.08,water,1,syk,edge_CHEMBL3265015_CHEMBL3265017
2645,-5.87,0.16,0.16,0.1,water,1,syk,edge_CHEMBL3265015_CHEMBL3265009
2646,-28.71,0.22,0.27,0.17,water,1,syk,edge_CHEMBL3265015_CHEMBL3264999
2647,-9.52,0.15,0.3,0.52,water,1,syk,edge_CHEMBL3265015_CHEMBL3265014
2648,4.67,0.09,0.09,-0.05,water,1,syk,edge_CHEMBL3265015_CHEMBL3259820
2649,15.29,0.21,0.17,-0.16,water,1,syk,edge_CHEMBL3265031_CHEMBL3265024
2650,60.32,0.18,0.3,0.46,water,1,syk,edge_CHEMBL3265031_CHEMBL3265037
2651,31.54,0.11,0.12,0.11,water,1,syk,edge_CHEMBL3265031_CHEMBL3265030_n
2652,-37.19,0.1,0.09,0.02,water,1,syk,edge_CHEMBL3265021_CHEMBL3265011
2653,-11.57,0.19,0.18,0.06,water,1,syk,edge_CHEMBL3265021_CHEMBL3265024
2654,3.39,0.05,0.05,0.03,water,1,syk,edge_CHEMBL3265021_CHEMBL3265022
2655,-0.61,0.05,0.06,0.09,water,1,syk,edge_CHEMBL3265021_CHEMBL3265020
2656,9.74,0.06,0.06,-0.01,water,1,syk,edge_CHEMBL3265021_CHEMBL3265017
2657,9.87,0.14,0.22,0.36,water,1,syk,edge_CHEMBL3265021_CHEMBL3265035
2658,-6.67,0.15,0.15,0.13,water,1,syk,edge_CHEMBL3265021_CHEMBL3265023
2659,-30.26,0.09,0.09,-0.03,water,1,syk,edge_CHEMBL3265021_CHEMBL3265013
2660,43.99,0.1,0.11,0.2,water,1,syk,edge_CHEMBL3264998_CHEMBL3264995
2661,31.94,0.12,0.14,0.2,water,1,syk,edge_CHEMBL3264998_CHEMBL3265001
2662,-22.13,0.26,0.22,-0.27,water,1,syk,edge_CHEMBL3265035_CHEMBL3265024
2663,-26.29,0.59,0.49,-0.12,water,1,syk,edge_CHEMBL3265035_CHEMBL3264996
2664,21.38,0.09,0.1,0.17,water,1,syk,edge_CHEMBL3265013_CHEMBL3265020
2665,23.39,0.12,0.13,0.18,water,1,syk,edge_CHEMBL3265013_CHEMBL3265023
2666,24.38,0.39,0.34,-0.23,water,1,syk,edge_CHEMBL3265013_CHEMBL3265004
2667,-14.78,0.07,0.07,-0.03,water,1,syk,edge_CHEMBL3265013_CHEMBL3265012
2668,4.08,0.06,0.06,0.05,water,1,syk,edge_CHEMBL3265013_CHEMBL3259820
2669,-1.15,0.18,0.22,0.04,water,1,syk,edge_CHEMBL3265036_CHEMBL3265016
2670,-4.07,0.13,0.13,-0.03,water,1,syk,edge_CHEMBL3265036_CHEMBL3265029
2671,13.21,0.12,0.11,-0.15,water,1,syk,edge_CHEMBL3265034_CHEMBL3265026
2672,-3.02,0.16,0.27,0.55,water,1,syk,edge_CHEMBL3265034_CHEMBL3265027
2673,33.44,0.11,0.15,0.26,water,1,syk,edge_CHEMBL3265034_CHEMBL3265037
2674,-143.85,0.14,0.12,-0.11,water,1,syk,edge_CHEMBL3265034_CHEMBL3265033
2675,21.78,0.28,0.32,0.18,water,1,syk,edge_CHEMBL3265014_CHEMBL3265028
2676,42.82,0.1,0.15,0.37,water,1,syk,edge_CHEMBL3265014_CHEMBL3265022
2677,25.75,0.14,0.15,0.11,water,1,syk,edge_CHEMBL3265014_CHEMBL3265025
2678,30.56,0.16,0.2,0.08,water,1,syk,edge_CHEMBL3265014_CHEMBL3265006
2679,-16.65,0.07,0.07,-0.06,water,1,syk,edge_CHEMBL3265009_CHEMBL3265008
2680,28.35,0.08,0.09,0.07,water,1,syk,edge_CHEMBL3265009_CHEMBL3265020
2681,0.21,0.08,0.08,-0.03,water,1,syk,edge_CHEMBL3265009_CHEMBL3265005
2682,26.02,0.07,0.08,0.01,water,1,syk,edge_CHEMBL3265009_CHEMBL3265006
2683,22.15,0.19,0.18,-0.09,water,1,syk,edge_CHEMBL3265009_CHEMBL3265003
2684,6.03,0.09,0.08,0.03,water,1,syk,edge_CHEMBL3265017_CHEMBL3265026
2685,-21.73,0.08,0.08,0.0,water,1,syk,edge_CHEMBL3265017_CHEMBL3265024
2686,-3.87,0.05,0.05,0.04,water,1,syk,edge_CHEMBL3265017_CHEMBL3265016
2687,-10.17,0.15,0.17,0.18,water,1,syk,edge_CHEMBL3265017_CHEMBL3265027
2688,-10.61,0.05,0.07,0.31,water,1,syk,edge_CHEMBL3265017_CHEMBL3265020
2689,13.42,0.11,0.1,0.04,water,1,syk,edge_CHEMBL3265017_CHEMBL3265032
2690,-29.48,0.2,0.24,0.11,water,1,syk,edge_CHEMBL3265017_CHEMBL3265002
2691,-7.13,0.08,0.14,0.42,water,1,syk,edge_CHEMBL3265017_CHEMBL3265029
2692,167.86,0.19,0.22,0.21,water,1,syk,edge_CHEMBL3265000_CHEMBL3264995
2693,154.78,0.15,0.18,0.21,water,1,syk,edge_CHEMBL3265000_CHEMBL3264997
2694,155.21,0.2,0.22,-0.0,water,1,syk,edge_CHEMBL3265000_CHEMBL3264994
2695,-13.06,0.11,0.11,-0.04,water,1,syk,edge_CHEMBL3265023_CHEMBL3265028
2696,8.88,0.06,0.05,-0.07,water,1,syk,edge_CHEMBL3265023_CHEMBL3265022
2697,6.06,0.06,0.06,0.07,water,1,syk,edge_CHEMBL3265023_CHEMBL3265020
2698,-53.42,0.12,0.11,-0.12,water,1,syk,edge_CHEMBL3265004_CHEMBL3264999
2699,-14.67,0.09,0.08,-0.14,water,1,syk,edge_CHEMBL3265004_CHEMBL3265002
2700,-9.61,0.11,0.09,-0.01,water,1,syk,edge_CHEMBL3265004_CHEMBL3265003
2701,2.19,0.08,0.08,-0.02,water,1,syk,edge_CHEMBL3265029_CHEMBL3265016
2702,-3.11,0.06,0.06,-0.03,water,1,syk,edge_CHEMBL3265029_CHEMBL3265027
2703,-38.36,0.07,0.07,-0.01,water,1,syk,edge_CHEMBL3265025_CHEMBL3265008
2704,6.81,0.09,0.08,-0.08,water,1,syk,edge_CHEMBL3265025_CHEMBL3265020
2705,-14.87,0.16,0.21,0.14,water,1,syk,edge_CHEMBL3265012_CHEMBL3265010
2706,18.23,0.07,0.07,-0.05,water,1,syk,edge_CHEMBL3265012_CHEMBL3259820
2707,24.91,0.26,0.27,0.02,water,1,syk,edge_CHEMBL3265012_CHEMBL3265002
2708,-9.05,0.16,0.19,0.21,water,1,syk,edge_CHEMBL3265037_CHEMBL3265032
2709,-35.07,0.07,0.07,-0.04,water,1,syk,edge_CHEMBL3265016_CHEMBL3265005
2710,-6.44,0.05,0.05,-0.0,water,1,syk,edge_CHEMBL3265016_CHEMBL3265020
2711,-20.92,0.12,0.15,0.15,water,1,syk,edge_CHEMBL3265032_CHEMBL3265022
2712,-22.22,0.11,0.1,-0.12,water,1,syk,edge_CHEMBL3265032_CHEMBL3265027
2713,-170.61,0.08,0.09,0.07,water,1,syk,edge_CHEMBL3265032_CHEMBL3265033
2714,11.21,0.14,0.12,-0.09,water,1,syk,edge_CHEMBL3264997_CHEMBL3264995
2715,-1.89,0.15,0.16,0.1,water,1,syk,edge_CHEMBL3264997_CHEMBL3264994
2716,18.45,0.06,0.06,0.05,water,1,syk,edge_CHEMBL3265028_CHEMBL3265027
2717,21.78,0.14,0.13,-0.04,water,1,syk,edge_CHEMBL3265028_CHEMBL3265030_n
2718,-19.8,0.1,0.11,0.01,water,1,syk,edge_CHEMBL3265018_CHEMBL3265011
2719,-19.73,0.08,0.07,-0.13,water,1,syk,edge_CHEMBL3265018_CHEMBL3265005
2720,6.89,0.06,0.05,-0.02,water,1,syk,edge_CHEMBL3265018_CHEMBL3265019
2721,-33.83,0.08,0.08,0.01,water,1,syk,edge_CHEMBL3265019_CHEMBL3265005
2722,-151.89,0.15,0.14,0.01,water,1,syk,edge_CHEMBL3265027_CHEMBL3265033
2723,-0.38,0.14,0.16,0.13,water,1,syk,edge_CHEMBL3265027_CHEMBL3265020
2724,-57.0,0.22,0.25,0.2,water,1,syk,edge_CHEMBL3265027_CHEMBL3265010
2725,3.25,0.12,0.11,0.01,water,1,syk,edge_CHEMBL3265027_CHEMBL3265030_n
2726,-41.28,0.11,0.12,0.12,water,1,syk,edge_CHEMBL3265024_CHEMBL3265008
2727,-13.67,0.12,0.16,0.09,water,1,syk,edge_CHEMBL3264995_CHEMBL3264994
2728,-7.86,0.11,0.1,-0.03,water,1,syk,edge_CHEMBL3264995_CHEMBL3265001
2729,153.63,0.22,0.2,0.06,water,1,syk,edge_CHEMBL3265033_CHEMBL3265022
2730,24.29,0.1,0.09,-0.05,water,1,syk,edge_CHEMBL3265020_CHEMBL3265026
2731,27.93,0.1,0.13,0.2,water,1,syk,edge_CHEMBL3265008_CHEMBL3259820
2732,16.65,0.07,0.07,-0.03,water,1,syk,edge_CHEMBL3265008_CHEMBL3265005
2733,42.28,0.06,0.06,0.03,water,1,syk,edge_CHEMBL3265008_CHEMBL3265006
2734,-38.13,0.11,0.12,0.15,water,1,syk,edge_CHEMBL3265002_CHEMBL3264999
2735,2.53,0.08,0.1,0.1,water,1,syk,edge_CHEMBL3265002_CHEMBL3264996
2736,20.4,0.14,0.16,0.18,water,1,syk,edge_CHEMBL3265010_CHEMBL3265011
2737,40.3,0.19,0.3,0.35,water,1,syk,edge_CHEMBL3265010_CHEMBL3264996
2738,-25.83,0.08,0.09,0.03,water,1,syk,edge_CHEMBL3265006_CHEMBL3265011
2739,27.06,0.09,0.1,0.11,water,1,syk,edge_CHEMBL3265006_CHEMBL3265026
2740,-43.86,0.1,0.13,0.18,water,1,syk,edge_CHEMBL3265003_CHEMBL3264999
2741,43.38,0.08,0.09,0.04,water,1,syk,edge_CHEMBL3264999_CHEMBL3264996
2742,-63.87,0.09,0.11,0.13,water,1,syk,edge_CHEMBL3265002_CHEMBL3265001
2743,-81.15,0.09,0.09,-0.04,water,1,syk,edge_CHEMBL3265004_CHEMBL3265001
2744,-5.71,0.1,0.11,0.16,water,2,syk,edge_CHEMBL3265015_CHEMBL3265011
2745,40.97,0.09,0.09,-0.01,water,2,syk,edge_CHEMBL3265015_CHEMBL3265017
2746,-5.9,0.11,0.15,0.25,water,2,syk,edge_CHEMBL3265015_CHEMBL3265009
2747,-28.03,0.27,0.32,0.19,water,2,syk,edge_CHEMBL3265015_CHEMBL3264999
2748,-9.35,0.22,0.33,0.34,water,2,syk,edge_CHEMBL3265015_CHEMBL3265014
2749,5.06,0.08,0.08,-0.03,water,2,syk,edge_CHEMBL3265015_CHEMBL3259820
2750,15.56,0.16,0.18,0.18,water,2,syk,edge_CHEMBL3265031_CHEMBL3265024
2751,59.67,0.21,0.21,-0.05,water,2,syk,edge_CHEMBL3265031_CHEMBL3265037
2752,31.52,0.12,0.12,-0.04,water,2,syk,edge_CHEMBL3265031_CHEMBL3265030_n
2753,-37.15,0.1,0.1,-0.04,water,2,syk,edge_CHEMBL3265021_CHEMBL3265011
2754,-12.11,0.12,0.14,0.08,water,2,syk,edge_CHEMBL3265021_CHEMBL3265024
2755,3.48,0.05,0.05,0.03,water,2,syk,edge_CHEMBL3265021_CHEMBL3265022
2756,-0.56,0.05,0.05,0.07,water,2,syk,edge_CHEMBL3265021_CHEMBL3265020
2757,9.74,0.05,0.06,0.04,water,2,syk,edge_CHEMBL3265021_CHEMBL3265017
2758,8.83,0.22,0.4,0.54,water,2,syk,edge_CHEMBL3265021_CHEMBL3265035
2759,-6.85,0.12,0.13,0.01,water,2,syk,edge_CHEMBL3265021_CHEMBL3265023
2760,-29.29,0.1,0.14,0.33,water,2,syk,edge_CHEMBL3265021_CHEMBL3265013
2761,44.25,0.13,0.12,0.05,water,2,syk,edge_CHEMBL3264998_CHEMBL3264995
2762,31.66,0.13,0.13,0.08,water,2,syk,edge_CHEMBL3264998_CHEMBL3265001
2763,-21.09,0.28,0.33,0.12,water,2,syk,edge_CHEMBL3265035_CHEMBL3265024
2764,-27.58,0.3,0.27,-0.2,water,2,syk,edge_CHEMBL3265035_CHEMBL3264996
2765,21.21,0.09,0.11,0.23,water,2,syk,edge_CHEMBL3265013_CHEMBL3265020
2766,23.27,0.12,0.15,0.25,water,2,syk,edge_CHEMBL3265013_CHEMBL3265023
2767,24.75,0.23,0.27,0.01,water,2,syk,edge_CHEMBL3265013_CHEMBL3265004
2768,-14.43,0.07,0.06,-0.12,water,2,syk,edge_CHEMBL3265013_CHEMBL3265012
2769,4.1,0.07,0.06,0.02,water,2,syk,edge_CHEMBL3265013_CHEMBL3259820
2770,-1.62,0.18,0.17,-0.14,water,2,syk,edge_CHEMBL3265036_CHEMBL3265016
2771,-3.85,0.13,0.13,0.05,water,2,syk,edge_CHEMBL3265036_CHEMBL3265029
2772,13.77,0.11,0.12,0.04,water,2,syk,edge_CHEMBL3265034_CHEMBL3265026
2773,-1.47,0.11,0.11,0.04,water,2,syk,edge_CHEMBL3265034_CHEMBL3265027
2774,33.95,0.09,0.13,0.27,water,2,syk,edge_CHEMBL3265034_CHEMBL3265037
2775,-143.49,0.1,0.15,0.31,water,2,syk,edge_CHEMBL3265034_CHEMBL3265033
2776,22.77,0.15,0.17,0.17,water,2,syk,edge_CHEMBL3265014_CHEMBL3265028
2777,42.75,0.13,0.15,0.12,water,2,syk,edge_CHEMBL3265014_CHEMBL3265022
2778,25.58,0.1,0.14,0.19,water,2,syk,edge_CHEMBL3265014_CHEMBL3265025
2779,31.07,0.12,0.17,0.28,water,2,syk,edge_CHEMBL3265014_CHEMBL3265006
2780,-16.86,0.08,0.08,-0.02,water,2,syk,edge_CHEMBL3265009_CHEMBL3265008
2781,28.22,0.09,0.09,0.11,water,2,syk,edge_CHEMBL3265009_CHEMBL3265020
2782,0.23,0.07,0.07,-0.1,water,2,syk,edge_CHEMBL3265009_CHEMBL3265005
2783,26.15,0.08,0.08,0.08,water,2,syk,edge_CHEMBL3265009_CHEMBL3265006
2784,22.23,0.27,0.2,-0.16,water,2,syk,edge_CHEMBL3265009_CHEMBL3265003
2785,5.98,0.11,0.09,-0.03,water,2,syk,edge_CHEMBL3265017_CHEMBL3265026
2786,-21.88,0.07,0.07,-0.06,water,2,syk,edge_CHEMBL3265017_CHEMBL3265024
2787,-4.01,0.05,0.05,0.06,water,2,syk,edge_CHEMBL3265017_CHEMBL3265016
2788,-11.03,0.17,0.31,0.46,water,2,syk,edge_CHEMBL3265017_CHEMBL3265027
2789,-10.62,0.06,0.07,0.1,water,2,syk,edge_CHEMBL3265017_CHEMBL3265020
2790,13.73,0.11,0.09,-0.07,water,2,syk,edge_CHEMBL3265017_CHEMBL3265032
2791,-30.11,0.2,0.25,0.23,water,2,syk,edge_CHEMBL3265017_CHEMBL3265002
2792,-6.26,0.08,0.07,-0.07,water,2,syk,edge_CHEMBL3265017_CHEMBL3265029
2793,167.96,0.17,0.2,-0.04,water,2,syk,edge_CHEMBL3265000_CHEMBL3264995
2794,155.11,0.2,0.22,0.13,water,2,syk,edge_CHEMBL3265000_CHEMBL3264997
2795,154.52,0.28,0.25,-0.12,water,2,syk,edge_CHEMBL3265000_CHEMBL3264994
2796,-12.38,0.07,0.08,0.06,water,2,syk,edge_CHEMBL3265023_CHEMBL3265028
2797,8.88,0.05,0.06,0.05,water,2,syk,edge_CHEMBL3265023_CHEMBL3265022
2798,6.09,0.06,0.06,0.0,water,2,syk,edge_CHEMBL3265023_CHEMBL3265020
2799,-53.41,0.1,0.1,0.08,water,2,syk,edge_CHEMBL3265004_CHEMBL3264999
2800,-14.95,0.08,0.09,0.13,water,2,syk,edge_CHEMBL3265004_CHEMBL3265002
2801,-9.5,0.08,0.09,-0.04,water,2,syk,edge_CHEMBL3265004_CHEMBL3265003
2802,3.48,0.08,0.13,0.38,water,2,syk,edge_CHEMBL3265029_CHEMBL3265016
2803,-2.68,0.07,0.06,-0.03,water,2,syk,edge_CHEMBL3265029_CHEMBL3265027
2804,-38.15,0.08,0.09,0.03,water,2,syk,edge_CHEMBL3265025_CHEMBL3265008
2805,6.85,0.07,0.07,0.0,water,2,syk,edge_CHEMBL3265025_CHEMBL3265020
2806,-14.58,0.13,0.27,0.52,water,2,syk,edge_CHEMBL3265012_CHEMBL3265010
2807,18.41,0.06,0.06,-0.02,water,2,syk,edge_CHEMBL3265012_CHEMBL3259820
2808,24.98,0.26,0.21,-0.17,water,2,syk,edge_CHEMBL3265012_CHEMBL3265002
2809,-8.99,0.13,0.16,0.26,water,2,syk,edge_CHEMBL3265037_CHEMBL3265032
2810,-34.9,0.07,0.08,-0.01,water,2,syk,edge_CHEMBL3265016_CHEMBL3265005
2811,-6.4,0.04,0.05,0.02,water,2,syk,edge_CHEMBL3265016_CHEMBL3265020
2812,-20.62,0.14,0.15,0.0,water,2,syk,edge_CHEMBL3265032_CHEMBL3265022
2813,-22.45,0.11,0.11,-0.01,water,2,syk,edge_CHEMBL3265032_CHEMBL3265027
2814,-170.25,0.09,0.08,-0.07,water,2,syk,edge_CHEMBL3265032_CHEMBL3265033
2815,10.71,0.13,0.12,0.0,water,2,syk,edge_CHEMBL3264997_CHEMBL3264995
2816,-2.7,0.14,0.16,0.07,water,2,syk,edge_CHEMBL3264997_CHEMBL3264994
2817,18.32,0.06,0.06,0.06,water,2,syk,edge_CHEMBL3265028_CHEMBL3265027
2818,22.07,0.13,0.12,-0.03,water,2,syk,edge_CHEMBL3265028_CHEMBL3265030_n
2819,-19.84,0.1,0.1,-0.06,water,2,syk,edge_CHEMBL3265018_CHEMBL3265011
2820,-19.98,0.09,0.09,0.05,water,2,syk,edge_CHEMBL3265018_CHEMBL3265005
2821,6.95,0.06,0.05,-0.08,water,2,syk,edge_CHEMBL3265018_CHEMBL3265019
2822,-32.94,0.08,0.08,0.07,water,2,syk,edge_CHEMBL3265019_CHEMBL3265005
2823,-152.32,0.15,0.17,0.11,water,2,syk,edge_CHEMBL3265027_CHEMBL3265033
2824,-1.7,0.07,0.08,-0.03,water,2,syk,edge_CHEMBL3265027_CHEMBL3265020
2825,-56.99,0.29,0.31,0.09,water,2,syk,edge_CHEMBL3265027_CHEMBL3265010
2826,3.38,0.1,0.11,-0.01,water,2,syk,edge_CHEMBL3265027_CHEMBL3265030_n
2827,-41.15,0.13,0.14,0.11,water,2,syk,edge_CHEMBL3265024_CHEMBL3265008
2828,-13.29,0.16,0.16,-0.09,water,2,syk,edge_CHEMBL3264995_CHEMBL3264994
2829,-7.66,0.09,0.1,0.01,water,2,syk,edge_CHEMBL3264995_CHEMBL3265001
2830,153.53,0.16,0.16,-0.05,water,2,syk,edge_CHEMBL3265033_CHEMBL3265022
2831,24.35,0.08,0.08,-0.03,water,2,syk,edge_CHEMBL3265020_CHEMBL3265026
2832,27.92,0.09,0.12,0.14,water,2,syk,edge_CHEMBL3265008_CHEMBL3259820
2833,16.6,0.06,0.06,-0.03,water,2,syk,edge_CHEMBL3265008_CHEMBL3265005
2834,42.32,0.08,0.08,0.02,water,2,syk,edge_CHEMBL3265008_CHEMBL3265006
2835,-38.14,0.1,0.1,0.01,water,2,syk,edge_CHEMBL3265002_CHEMBL3264999
2836,2.84,0.1,0.1,0.11,water,2,syk,edge_CHEMBL3265002_CHEMBL3264996
2837,20.5,0.12,0.15,0.29,water,2,syk,edge_CHEMBL3265010_CHEMBL3265011
2838,39.82,0.46,0.44,0.03,water,2,syk,edge_CHEMBL3265010_CHEMBL3264996
2839,-25.69,0.08,0.09,-0.04,water,2,syk,edge_CHEMBL3265006_CHEMBL3265011
2840,27.26,0.11,0.12,0.06,water,2,syk,edge_CHEMBL3265006_CHEMBL3265026
2841,-44.04,0.1,0.09,-0.17,water,2,syk,edge_CHEMBL3265003_CHEMBL3264999
