,val,err,aerr,conv,env,repeat,target,edge
5990,27.9,0.12,0.13,0.13,complex,2,syk,edge_CHEMBL3265020_CHEMBL3265026
5991,23.99,0.25,0.35,0.2,complex,2,syk,edge_CHEMBL3265008_CHEMBL3259820
5992,16.77,0.12,0.14,0.18,complex,2,syk,edge_CHEMBL3265008_CHEMBL3265005
5993,27.56,0.13,0.12,0.04,complex,2,syk,edge_CHEMBL3265008_CHEMBL3265006
5994,-36.13,0.27,0.29,0.08,complex,2,syk,edge_CHEMBL3265002_CHEMBL3264999
5995,-13.86,0.1,0.1,-0.17,complex,2,syk,edge_CHEMBL3265002_CHEMBL3264996
5996,24.43,0.25,0.41,0.39,complex,2,syk,edge_CHEMBL3265010_CHEMBL3265011
5998,-7.22,0.29,0.59,0.69,complex,2,syk,edge_CHEMBL3265006_CHEMBL3265011
6000,-40.97,0.16,0.16,-0.12,complex,2,syk,edge_CHEMBL3265003_CHEMBL3264999
6001,21.93,0.11,0.14,0.14,complex,2,syk,edge_CHEMBL3264999_CHEMBL3264996
6002,-15.46,0.17,0.18,0.05,complex,2,syk,edge_CHEMBL3265002_CHEMBL3265001
6003,-36.92,0.17,0.41,0.64,complex,2,syk,edge_CHEMBL3265004_CHEMBL3265001
6004,-9.42,0.36,0.38,0.01,complex,3,syk,edge_CHEMBL3265015_CHEMBL3265011
6005,34.47,0.59,0.6,0.12,complex,3,syk,edge_CHEMBL3265015_CHEMBL3265017
6008,-10.67,0.23,0.68,0.78,complex,3,syk,edge_CHEMBL3265015_CHEMBL3265014
6010,12.06,0.34,0.33,-0.08,complex,3,syk,edge_CHEMBL3265031_CHEMBL3265024
6011,61.43,0.16,0.13,-0.1,complex,3,syk,edge_CHEMBL3265031_CHEMBL3265037
6012,31.11,0.23,0.23,-0.08,complex,3,syk,edge_CHEMBL3265031_CHEMBL3265030_n
6013,-36.53,0.28,0.51,0.63,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265011
6014,-7.94,0.19,0.17,-0.03,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265024
6015,3.12,0.07,0.13,0.45,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265022
6016,-16.65,0.06,0.06,-0.12,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265020
6017,9.54,0.07,0.08,0.16,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265017
6019,-6.83,0.08,0.08,0.01,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265023
6020,-26.91,0.16,0.16,0.03,complex,3,syk,edge_CHEMBL3265021_CHEMBL3265013
6021,25.22,0.25,0.2,-0.34,complex,3,syk,edge_CHEMBL3264998_CHEMBL3264995
6022,46.9,0.2,0.25,0.16,complex,3,syk,edge_CHEMBL3264998_CHEMBL3265001
6023,-29.64,0.43,0.36,-0.17,complex,3,syk,edge_CHEMBL3265035_CHEMBL3265024
6025,18.19,0.22,0.23,0.03,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265020
6026,21.44,0.18,0.22,0.17,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265023
6028,-13.45,0.12,0.11,-0.11,complex,3,syk,edge_CHEMBL3265013_CHEMBL3265012
6029,-1.22,0.12,0.12,-0.02,complex,3,syk,edge_CHEMBL3265013_CHEMBL3259820
6031,-2.0,0.21,0.2,0.01,complex,3,syk,edge_CHEMBL3265036_CHEMBL3265029
6032,7.38,0.35,0.54,0.35,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265026
6033,0.54,0.15,0.14,0.08,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265027
6034,33.61,0.14,0.21,0.37,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265037
6035,-147.82,0.09,0.09,-0.1,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265033
6037,38.29,0.29,0.61,0.66,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265022
6038,24.64,0.27,0.22,-0.14,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265025
6039,7.55,0.22,0.28,0.12,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265006
6040,-15.94,0.1,0.09,-0.01,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265008
6041,29.79,0.18,0.24,0.33,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265020
6042,2.16,0.15,0.14,-0.16,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265005
6043,11.56,0.14,0.12,-0.1,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265006
6044,16.04,0.49,0.49,0.06,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265003
6045,11.08,0.2,0.18,-0.17,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265026
6046,-17.39,0.13,0.12,-0.05,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265024
6047,-20.09,0.08,0.09,0.11,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265016
6048,3.79,0.12,0.12,0.02,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265027
6049,-26.68,0.12,0.1,-0.15,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265020
6050,22.93,0.19,0.21,-0.03,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265032
6052,3.77,0.12,0.14,0.11,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265029
6053,145.82,0.27,0.28,0.01,complex,3,syk,edge_CHEMBL3265000_CHEMBL3264995
6054,159.3,0.66,0.67,-0.24,complex,3,syk,edge_CHEMBL3265000_CHEMBL3264997
6056,-1.95,0.11,0.12,0.06,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265028
6057,10.6,0.09,0.08,0.03,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265022
6058,-10.62,0.1,0.17,0.47,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265020
6059,-49.17,0.14,0.16,0.15,complex,3,syk,edge_CHEMBL3265004_CHEMBL3264999
6060,-22.32,0.11,0.11,-0.05,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265002
6061,-11.62,0.09,0.12,0.14,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265003
6062,-23.99,0.13,0.13,-0.07,complex,3,syk,edge_CHEMBL3265029_CHEMBL3265016
6063,-0.4,0.06,0.07,0.01,complex,3,syk,edge_CHEMBL3265029_CHEMBL3265027
6064,-41.3,0.17,0.17,0.02,complex,3,syk,edge_CHEMBL3265025_CHEMBL3265008
6065,4.73,0.11,0.14,0.19,complex,3,syk,edge_CHEMBL3265025_CHEMBL3265020
6066,-18.1,0.26,0.36,0.39,complex,3,syk,edge_CHEMBL3265012_CHEMBL3265010
6067,12.21,0.12,0.13,0.04,complex,3,syk,edge_CHEMBL3265012_CHEMBL3259820
6069,-8.51,0.15,0.14,-0.05,complex,3,syk,edge_CHEMBL3265037_CHEMBL3265032
6070,-34.12,0.27,0.24,-0.08,complex,3,syk,edge_CHEMBL3265016_CHEMBL3265005
6071,-7.0,0.06,0.06,-0.45,complex,3,syk,edge_CHEMBL3265016_CHEMBL3265020
6072,-31.92,0.23,0.34,0.41,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265022
6073,-19.84,0.12,0.13,-0.02,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265027
6074,-172.63,0.1,0.12,0.1,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265033
6075,-13.34,0.18,0.32,0.62,complex,3,syk,edge_CHEMBL3264997_CHEMBL3264995
6077,21.68,0.1,0.1,0.02,complex,3,syk,edge_CHEMBL3265028_CHEMBL3265027
6078,18.55,0.22,0.18,-0.11,complex,3,syk,edge_CHEMBL3265028_CHEMBL3265030_n
6080,-19.29,0.18,0.46,0.76,complex,3,syk,edge_CHEMBL3265018_CHEMBL3265005
6081,19.48,0.08,0.08,-0.0,complex,3,syk,edge_CHEMBL3265018_CHEMBL3265019
6083,-151.67,0.18,0.24,0.07,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265033
6084,-30.09,0.18,0.41,0.71,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265020
6085,-71.19,0.39,0.34,-0.09,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265010
6086,-2.51,0.13,0.16,0.06,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265030_n
6087,-48.2,0.22,0.24,0.02,complex,3,syk,edge_CHEMBL3265024_CHEMBL3265008
6089,22.96,0.16,0.16,0.07,complex,3,syk,edge_CHEMBL3264995_CHEMBL3265001
6091,28.59,0.12,0.1,-0.21,complex,3,syk,edge_CHEMBL3265020_CHEMBL3265026
6092,25.41,0.32,0.46,0.29,complex,3,syk,edge_CHEMBL3265008_CHEMBL3259820
6093,17.23,0.11,0.12,0.06,complex,3,syk,edge_CHEMBL3265008_CHEMBL3265005
6094,27.0,0.16,0.11,-0.26,complex,3,syk,edge_CHEMBL3265008_CHEMBL3265006
6095,-35.88,0.18,0.18,0.02,complex,3,syk,edge_CHEMBL3265002_CHEMBL3264999
6096,-13.93,0.13,0.12,-0.05,complex,3,syk,edge_CHEMBL3265002_CHEMBL3264996
6097,23.4,0.24,0.22,-0.08,complex,3,syk,edge_CHEMBL3265010_CHEMBL3265011
6099,-7.88,0.12,0.27,0.69,complex,3,syk,edge_CHEMBL3265006_CHEMBL3265011
6100,46.65,0.26,0.28,0.18,complex,3,syk,edge_CHEMBL3265006_CHEMBL3265026
6101,-41.36,0.16,0.17,-0.01,complex,3,syk,edge_CHEMBL3265003_CHEMBL3264999
6102,21.69,0.18,0.18,-0.05,complex,3,syk,edge_CHEMBL3264999_CHEMBL3264996
6103,-15.8,0.28,0.27,0.1,complex,3,syk,edge_CHEMBL3265002_CHEMBL3265001
6104,-37.73,0.25,0.3,0.27,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265001
6105,-10.45,0.19,0.2,0.02,water,1,syk,edge_CHEMBL3265015_CHEMBL3265011
6106,38.3,0.1,0.11,0.0,water,1,syk,edge_CHEMBL3265015_CHEMBL3265017
6107,-10.34,0.13,0.14,0.06,water,1,syk,edge_CHEMBL3265015_CHEMBL3265009
6108,-30.62,0.21,0.22,0.12,water,1,syk,edge_CHEMBL3265015_CHEMBL3264999
6109,-9.53,0.16,0.15,-0.0,water,1,syk,edge_CHEMBL3265015_CHEMBL3265014
6110,0.49,0.08,0.08,-0.01,water,1,syk,edge_CHEMBL3265015_CHEMBL3259820
6111,12.66,0.17,0.17,-0.06,water,1,syk,edge_CHEMBL3265031_CHEMBL3265024
6112,63.99,0.17,0.22,0.3,water,1,syk,edge_CHEMBL3265031_CHEMBL3265037
6113,30.39,0.14,0.14,0.04,water,1,syk,edge_CHEMBL3265031_CHEMBL3265030_n
6114,-38.83,0.12,0.11,-0.03,water,1,syk,edge_CHEMBL3265021_CHEMBL3265011
6115,-7.73,0.13,0.15,0.07,water,1,syk,edge_CHEMBL3265021_CHEMBL3265024
6116,2.32,0.13,0.12,0.03,water,1,syk,edge_CHEMBL3265021_CHEMBL3265022
6117,-17.24,0.11,0.12,0.06,water,1,syk,edge_CHEMBL3265021_CHEMBL3265020
6118,9.68,0.12,0.13,-0.03,water,1,syk,edge_CHEMBL3265021_CHEMBL3265017
6119,21.62,0.18,0.17,-0.03,water,1,syk,edge_CHEMBL3265021_CHEMBL3265035
6120,-6.22,0.14,0.12,-0.09,water,1,syk,edge_CHEMBL3265021_CHEMBL3265023
6121,-26.27,0.2,0.21,0.02,water,1,syk,edge_CHEMBL3265021_CHEMBL3265013
6122,24.59,0.14,0.11,-0.05,water,1,syk,edge_CHEMBL3264998_CHEMBL3264995
6123,45.84,0.14,0.14,-0.1,water,1,syk,edge_CHEMBL3264998_CHEMBL3265001
6124,-28.94,0.17,0.21,0.23,water,1,syk,edge_CHEMBL3265035_CHEMBL3265024
6125,-56.86,0.49,0.53,0.23,water,1,syk,edge_CHEMBL3265035_CHEMBL3264996
6126,18.43,0.11,0.11,0.11,water,1,syk,edge_CHEMBL3265013_CHEMBL3265020
6127,21.34,0.09,0.17,0.45,water,1,syk,edge_CHEMBL3265013_CHEMBL3265023
6128,18.06,0.28,0.26,-0.1,water,1,syk,edge_CHEMBL3265013_CHEMBL3265004
6129,-12.37,0.14,0.14,0.0,water,1,syk,edge_CHEMBL3265013_CHEMBL3265012
6130,-0.53,0.14,0.13,0.01,water,1,syk,edge_CHEMBL3265013_CHEMBL3259820
6131,-25.75,0.2,0.25,0.12,water,1,syk,edge_CHEMBL3265036_CHEMBL3265016
6132,-2.77,0.17,0.16,-0.0,water,1,syk,edge_CHEMBL3265036_CHEMBL3265029
6133,8.06,0.31,0.47,0.37,water,1,syk,edge_CHEMBL3265034_CHEMBL3265026
6134,-0.89,0.12,0.13,-0.02,water,1,syk,edge_CHEMBL3265034_CHEMBL3265027
6135,33.41,0.09,0.09,0.01,water,1,syk,edge_CHEMBL3265034_CHEMBL3265037
6136,-146.93,0.09,0.07,-0.31,water,1,syk,edge_CHEMBL3265034_CHEMBL3265033
6137,29.04,0.21,0.21,-0.14,water,1,syk,edge_CHEMBL3265014_CHEMBL3265028
6138,40.52,0.13,0.15,0.15,water,1,syk,edge_CHEMBL3265014_CHEMBL3265022
6139,25.61,0.25,0.22,-0.18,water,1,syk,edge_CHEMBL3265014_CHEMBL3265025
6140,9.15,0.11,0.13,0.08,water,1,syk,edge_CHEMBL3265014_CHEMBL3265006
6141,-15.84,0.09,0.08,-0.01,water,1,syk,edge_CHEMBL3265009_CHEMBL3265008
6142,29.17,0.1,0.13,0.15,water,1,syk,edge_CHEMBL3265009_CHEMBL3265020
6143,1.7,0.1,0.12,0.04,water,1,syk,edge_CHEMBL3265009_CHEMBL3265005
6144,10.71,0.08,0.08,0.07,water,1,syk,edge_CHEMBL3265009_CHEMBL3265006
6145,21.37,0.17,0.2,0.11,water,1,syk,edge_CHEMBL3265009_CHEMBL3265003
6146,10.73,0.15,0.15,-0.03,water,1,syk,edge_CHEMBL3265017_CHEMBL3265026
6147,-17.5,0.18,0.16,-0.18,water,1,syk,edge_CHEMBL3265017_CHEMBL3265024
6148,-21.02,0.05,0.06,0.07,water,1,syk,edge_CHEMBL3265017_CHEMBL3265016
6149,1.56,0.17,0.15,-0.16,water,1,syk,edge_CHEMBL3265017_CHEMBL3265027
6150,-27.38,0.12,0.14,0.06,water,1,syk,edge_CHEMBL3265017_CHEMBL3265020
6151,19.96,0.21,0.62,0.79,water,1,syk,edge_CHEMBL3265017_CHEMBL3265032
6152,-31.47,0.33,0.34,0.06,water,1,syk,edge_CHEMBL3265017_CHEMBL3265002
6153,2.36,0.11,0.12,-0.09,water,1,syk,edge_CHEMBL3265017_CHEMBL3265029
6154,147.27,0.38,0.29,-0.26,water,1,syk,edge_CHEMBL3265000_CHEMBL3264995
6155,157.17,0.2,0.23,0.01,water,1,syk,edge_CHEMBL3265000_CHEMBL3264997
6156,154.94,0.42,0.48,0.15,water,1,syk,edge_CHEMBL3265000_CHEMBL3264994
6157,-2.87,0.12,0.11,-0.09,water,1,syk,edge_CHEMBL3265023_CHEMBL3265028
6158,8.84,0.1,0.12,0.18,water,1,syk,edge_CHEMBL3265023_CHEMBL3265022
6159,-10.93,0.15,0.14,0.04,water,1,syk,edge_CHEMBL3265023_CHEMBL3265020
6160,-50.21,0.23,0.19,-0.13,water,1,syk,edge_CHEMBL3265004_CHEMBL3264999
6161,-22.69,0.09,0.08,-0.07,water,1,syk,edge_CHEMBL3265004_CHEMBL3265002
6162,-11.68,0.08,0.08,0.07,water,1,syk,edge_CHEMBL3265004_CHEMBL3265003
6163,-23.62,0.09,0.11,0.03,water,1,syk,edge_CHEMBL3265029_CHEMBL3265016
6164,-0.91,0.05,0.06,0.01,water,1,syk,edge_CHEMBL3265029_CHEMBL3265027
6165,-41.33,0.15,0.15,-0.07,water,1,syk,edge_CHEMBL3265025_CHEMBL3265008
6166,4.1,0.18,0.16,-0.15,water,1,syk,edge_CHEMBL3265025_CHEMBL3265020
6167,-19.74,0.16,0.14,-0.18,water,1,syk,edge_CHEMBL3265012_CHEMBL3265010
6168,11.96,0.11,0.11,-0.1,water,1,syk,edge_CHEMBL3265012_CHEMBL3259820
6169,17.66,0.3,0.26,-0.15,water,1,syk,edge_CHEMBL3265012_CHEMBL3265002
6170,-9.49,0.07,0.07,-0.03,water,1,syk,edge_CHEMBL3265037_CHEMBL3265032
6171,-34.06,0.13,0.12,-0.08,water,1,syk,edge_CHEMBL3265016_CHEMBL3265005
6172,-5.91,0.05,0.05,0.03,water,1,syk,edge_CHEMBL3265016_CHEMBL3265020
6173,-30.46,0.11,0.11,0.0,water,1,syk,edge_CHEMBL3265032_CHEMBL3265022
6174,-21.01,0.11,0.11,0.01,water,1,syk,edge_CHEMBL3265032_CHEMBL3265027
6175,-172.26,0.08,0.08,-0.1,water,1,syk,edge_CHEMBL3265032_CHEMBL3265033
6176,-11.27,0.12,0.12,0.03,water,1,syk,edge_CHEMBL3264997_CHEMBL3264995
6177,-2.15,0.24,0.27,0.08,water,1,syk,edge_CHEMBL3264997_CHEMBL3264994
6178,20.76,0.06,0.06,-0.03,water,1,syk,edge_CHEMBL3265028_CHEMBL3265027
6179,18.7,0.14,0.13,-0.06,water,1,syk,edge_CHEMBL3265028_CHEMBL3265030_n
6180,-21.68,0.12,0.13,0.05,water,1,syk,edge_CHEMBL3265018_CHEMBL3265011
6181,-20.12,0.11,0.12,0.07,water,1,syk,edge_CHEMBL3265018_CHEMBL3265005
6182,20.32,0.11,0.12,0.1,water,1,syk,edge_CHEMBL3265018_CHEMBL3265019
6183,-34.75,0.15,0.15,-0.03,water,1,syk,edge_CHEMBL3265019_CHEMBL3265005
6184,-150.3,0.13,0.15,0.09,water,1,syk,edge_CHEMBL3265027_CHEMBL3265033
6185,-28.86,0.2,0.22,0.13,water,1,syk,edge_CHEMBL3265027_CHEMBL3265020
6186,-69.79,0.19,0.28,0.4,water,1,syk,edge_CHEMBL3265027_CHEMBL3265010
6187,-1.75,0.12,0.12,-0.04,water,1,syk,edge_CHEMBL3265027_CHEMBL3265030_n
6188,-46.32,0.16,0.15,0.06,water,1,syk,edge_CHEMBL3265024_CHEMBL3265008
6189,9.56,0.23,0.24,-0.01,water,1,syk,edge_CHEMBL3264995_CHEMBL3264994
6190,23.29,0.19,0.15,-0.08,water,1,syk,edge_CHEMBL3264995_CHEMBL3265001
6191,141.51,0.17,0.19,0.18,water,1,syk,edge_CHEMBL3265033_CHEMBL3265022
6192,29.25,0.14,0.15,0.0,water,1,syk,edge_CHEMBL3265020_CHEMBL3265026
6193,26.48,0.11,0.16,0.36,water,1,syk,edge_CHEMBL3265008_CHEMBL3259820
6194,17.03,0.11,0.12,0.02,water,1,syk,edge_CHEMBL3265008_CHEMBL3265005
6195,26.21,0.08,0.09,0.06,water,1,syk,edge_CHEMBL3265008_CHEMBL3265006
6196,-36.63,0.15,0.14,0.04,water,1,syk,edge_CHEMBL3265002_CHEMBL3264999
6197,-14.49,0.15,0.16,0.05,water,1,syk,edge_CHEMBL3265002_CHEMBL3264996
6198,20.81,0.11,0.11,0.06,water,1,syk,edge_CHEMBL3265010_CHEMBL3265011
6199,22.99,0.2,0.22,0.06,water,1,syk,edge_CHEMBL3265010_CHEMBL3264996
6200,-10.84,0.07,0.08,-0.02,water,1,syk,edge_CHEMBL3265006_CHEMBL3265011
6201,48.31,0.09,0.11,0.11,water,1,syk,edge_CHEMBL3265006_CHEMBL3265026
6202,-42.01,0.11,0.11,-0.03,water,1,syk,edge_CHEMBL3265003_CHEMBL3264999
6203,21.97,0.09,0.1,0.03,water,1,syk,edge_CHEMBL3264999_CHEMBL3264996
6204,-16.5,0.08,0.11,0.18,water,1,syk,edge_CHEMBL3265002_CHEMBL3265001
6205,-37.18,0.1,0.1,-0.03,water,1,syk,edge_CHEMBL3265004_CHEMBL3265001
6206,-10.08,0.16,0.17,0.05,water,2,syk,edge_CHEMBL3265015_CHEMBL3265011
6207,38.17,0.11,0.11,-0.04,water,2,syk,edge_CHEMBL3265015_CHEMBL3265017
6208,-10.11,0.16,0.14,-0.1,water,2,syk,edge_CHEMBL3265015_CHEMBL3265009
6209,-31.15,0.18,0.28,0.45,water,2,syk,edge_CHEMBL3265015_CHEMBL3264999
6210,-10.37,0.22,0.22,0.04,water,2,syk,edge_CHEMBL3265015_CHEMBL3265014
6211,0.63,0.09,0.08,-0.07,water,2,syk,edge_CHEMBL3265015_CHEMBL3259820
6212,12.42,0.18,0.16,-0.13,water,2,syk,edge_CHEMBL3265031_CHEMBL3265024
6213,62.43,0.09,0.08,-0.02,water,2,syk,edge_CHEMBL3265031_CHEMBL3265037
6214,30.32,0.15,0.14,-0.03,water,2,syk,edge_CHEMBL3265031_CHEMBL3265030_n
6215,-38.95,0.11,0.11,0.02,water,2,syk,edge_CHEMBL3265021_CHEMBL3265011
6216,-7.57,0.13,0.14,0.15,water,2,syk,edge_CHEMBL3265021_CHEMBL3265024
6217,2.22,0.14,0.13,-0.05,water,2,syk,edge_CHEMBL3265021_CHEMBL3265022
6218,-17.5,0.12,0.12,-0.04,water,2,syk,edge_CHEMBL3265021_CHEMBL3265020
6219,9.7,0.12,0.12,0.02,water,2,syk,edge_CHEMBL3265021_CHEMBL3265017
6220,21.78,0.16,0.16,-0.0,water,2,syk,edge_CHEMBL3265021_CHEMBL3265035
6221,-6.21,0.12,0.12,-0.05,water,2,syk,edge_CHEMBL3265021_CHEMBL3265023
6222,-26.76,0.16,0.15,-0.04,water,2,syk,edge_CHEMBL3265021_CHEMBL3265013
6223,24.45,0.1,0.11,0.03,water,2,syk,edge_CHEMBL3264998_CHEMBL3264995
6224,45.53,0.1,0.12,0.05,water,2,syk,edge_CHEMBL3264998_CHEMBL3265001
6225,-29.52,0.2,0.18,-0.01,water,2,syk,edge_CHEMBL3265035_CHEMBL3265024
6226,-57.88,0.41,0.43,-0.08,water,2,syk,edge_CHEMBL3265035_CHEMBL3264996
6227,19.0,0.08,0.1,0.01,water,2,syk,edge_CHEMBL3265013_CHEMBL3265020
6228,22.51,0.08,0.08,-0.04,water,2,syk,edge_CHEMBL3265013_CHEMBL3265023
6229,18.63,0.23,0.25,-0.04,water,2,syk,edge_CHEMBL3265013_CHEMBL3265004
6230,-12.26,0.12,0.13,-0.07,water,2,syk,edge_CHEMBL3265013_CHEMBL3265012
6231,-0.41,0.12,0.12,-0.07,water,2,syk,edge_CHEMBL3265013_CHEMBL3259820
6232,-25.97,0.22,0.27,0.26,water,2,syk,edge_CHEMBL3265036_CHEMBL3265016
6233,-2.45,0.13,0.15,0.08,water,2,syk,edge_CHEMBL3265036_CHEMBL3265029
6234,8.21,0.17,0.16,-0.06,water,2,syk,edge_CHEMBL3265034_CHEMBL3265026
6235,-0.53,0.1,0.1,0.05,water,2,syk,edge_CHEMBL3265034_CHEMBL3265027
6236,33.83,0.08,0.09,0.04,water,2,syk,edge_CHEMBL3265034_CHEMBL3265037
6237,-147.08,0.07,0.07,-0.25,water,2,syk,edge_CHEMBL3265034_CHEMBL3265033
6238,29.56,0.14,0.16,0.04,water,2,syk,edge_CHEMBL3265014_CHEMBL3265028
6239,41.0,0.13,0.13,-0.06,water,2,syk,edge_CHEMBL3265014_CHEMBL3265022
6240,25.57,0.21,0.21,0.05,water,2,syk,edge_CHEMBL3265014_CHEMBL3265025
6241,9.07,0.15,0.13,-0.06,water,2,syk,edge_CHEMBL3265014_CHEMBL3265006
6242,-15.91,0.07,0.07,0.01,water,2,syk,edge_CHEMBL3265009_CHEMBL3265008
6243,29.5,0.11,0.12,-0.07,water,2,syk,edge_CHEMBL3265009_CHEMBL3265020
6244,1.44,0.09,0.11,-0.02,water,2,syk,edge_CHEMBL3265009_CHEMBL3265005
6245,10.77,0.07,0.08,0.02,water,2,syk,edge_CHEMBL3265009_CHEMBL3265006
6246,21.55,0.24,0.21,-0.08,water,2,syk,edge_CHEMBL3265009_CHEMBL3265003
6247,10.3,0.13,0.14,-0.06,water,2,syk,edge_CHEMBL3265017_CHEMBL3265026
6248,-17.26,0.16,0.14,-0.02,water,2,syk,edge_CHEMBL3265017_CHEMBL3265024
6249,-21.14,0.06,0.06,-0.05,water,2,syk,edge_CHEMBL3265017_CHEMBL3265016
6250,2.01,0.17,0.16,-0.04,water,2,syk,edge_CHEMBL3265017_CHEMBL3265027
6251,-27.22,0.11,0.13,0.14,water,2,syk,edge_CHEMBL3265017_CHEMBL3265020
6252,22.39,0.15,0.17,0.1,water,2,syk,edge_CHEMBL3265017_CHEMBL3265032
6253,-31.73,0.32,0.33,0.05,water,2,syk,edge_CHEMBL3265017_CHEMBL3265002
6254,2.81,0.11,0.09,-0.03,water,2,syk,edge_CHEMBL3265017_CHEMBL3265029
6255,146.89,0.32,0.31,-0.07,water,2,syk,edge_CHEMBL3265000_CHEMBL3264995
6256,157.33,0.2,0.2,-0.02,water,2,syk,edge_CHEMBL3265000_CHEMBL3264997
6257,157.41,0.47,0.55,0.16,water,2,syk,edge_CHEMBL3265000_CHEMBL3264994
6258,-3.77,0.13,0.18,0.4,water,2,syk,edge_CHEMBL3265023_CHEMBL3265028
6259,8.79,0.1,0.12,0.26,water,2,syk,edge_CHEMBL3265023_CHEMBL3265022
6260,-10.65,0.14,0.13,-0.02,water,2,syk,edge_CHEMBL3265023_CHEMBL3265020
6261,-50.73,0.15,0.16,0.19,water,2,syk,edge_CHEMBL3265004_CHEMBL3264999
6262,-22.72,0.09,0.08,-0.04,water,2,syk,edge_CHEMBL3265004_CHEMBL3265002
6263,-12.1,0.09,0.08,-0.02,water,2,syk,edge_CHEMBL3265004_CHEMBL3265003
6264,-23.86,0.09,0.09,-0.04,water,2,syk,edge_CHEMBL3265029_CHEMBL3265016
6265,-0.9,0.06,0.06,0.03,water,2,syk,edge_CHEMBL3265029_CHEMBL3265027
6266,-41.67,0.11,0.11,0.06,water,2,syk,edge_CHEMBL3265025_CHEMBL3265008
6267,4.14,0.16,0.16,0.02,water,2,syk,edge_CHEMBL3265025_CHEMBL3265020
6268,-20.04,0.13,0.14,-0.01,water,2,syk,edge_CHEMBL3265012_CHEMBL3265010
6269,11.78,0.13,0.13,0.01,water,2,syk,edge_CHEMBL3265012_CHEMBL3259820
6270,17.05,0.27,0.26,-0.1,water,2,syk,edge_CHEMBL3265012_CHEMBL3265002
6271,-9.68,0.08,0.08,-0.02,water,2,syk,edge_CHEMBL3265037_CHEMBL3265032
6272,-34.53,0.13,0.12,-0.04,water,2,syk,edge_CHEMBL3265016_CHEMBL3265005
6273,-5.84,0.06,0.06,0.03,water,2,syk,edge_CHEMBL3265016_CHEMBL3265020
6274,-29.4,0.15,0.19,0.26,water,2,syk,edge_CHEMBL3265032_CHEMBL3265022
6275,-21.08,0.11,0.1,-0.04,water,2,syk,edge_CHEMBL3265032_CHEMBL3265027
6276,-172.19,0.08,0.08,-0.02,water,2,syk,edge_CHEMBL3265032_CHEMBL3265033
6277,-11.28,0.14,0.14,-0.01,water,2,syk,edge_CHEMBL3264997_CHEMBL3264995
6278,-2.06,0.27,0.22,-0.13,water,2,syk,edge_CHEMBL3264997_CHEMBL3264994
6279,20.89,0.07,0.06,-0.01,water,2,syk,edge_CHEMBL3265028_CHEMBL3265027
6280,19.0,0.13,0.14,0.04,water,2,syk,edge_CHEMBL3265028_CHEMBL3265030_n
6281,-22.18,0.13,0.14,-0.0,water,2,syk,edge_CHEMBL3265018_CHEMBL3265011
6282,-20.2,0.12,0.11,-0.11,water,2,syk,edge_CHEMBL3265018_CHEMBL3265005
6283,20.25,0.12,0.12,0.03,water,2,syk,edge_CHEMBL3265018_CHEMBL3265019
6284,-34.62,0.17,0.15,0.04,water,2,syk,edge_CHEMBL3265019_CHEMBL3265005
6285,-150.22,0.13,0.14,0.08,water,2,syk,edge_CHEMBL3265027_CHEMBL3265033
