,val,err,aerr,conv,env,repeat,target,edge
2568,-2.34,0.31,0.24,-0.26,complex,3,syk,edge_CHEMBL3265036_CHEMBL3265016
2569,-4.15,0.21,0.18,-0.1,complex,3,syk,edge_CHEMBL3265036_CHEMBL3265029
2570,15.94,0.31,0.32,0.02,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265026
2571,-1.23,0.14,0.14,-0.04,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265027
2572,35.02,0.16,0.16,0.15,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265037
2573,-141.33,0.12,0.09,-0.25,complex,3,syk,edge_CHEMBL3265034_CHEMBL3265033
2574,18.46,0.33,0.44,0.27,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265028
2575,40.76,0.18,0.17,0.04,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265022
2576,23.42,0.29,0.44,0.24,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265025
2577,28.08,0.16,0.16,0.07,complex,3,syk,edge_CHEMBL3265014_CHEMBL3265006
2578,-17.19,0.11,0.11,-0.07,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265008
2579,27.95,0.14,0.19,0.3,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265020
2580,0.51,0.14,0.17,0.25,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265005
2581,26.81,0.17,0.14,-0.2,complex,3,syk,edge_CHEMBL3265009_CHEMBL3265006
2583,5.81,0.14,0.15,0.04,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265026
2584,-21.52,0.14,0.17,0.07,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265024
2585,-3.96,0.08,0.09,0.12,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265016
2586,-13.14,0.21,0.44,0.67,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265027
2587,-10.74,0.09,0.1,0.11,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265020
2588,11.9,0.19,0.29,0.42,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265032
2590,-7.54,0.16,0.17,0.0,complex,3,syk,edge_CHEMBL3265017_CHEMBL3265029
2591,169.04,0.48,0.5,0.13,complex,3,syk,edge_CHEMBL3265000_CHEMBL3264995
2592,157.05,0.25,0.49,0.58,complex,3,syk,edge_CHEMBL3265000_CHEMBL3264997
2594,-11.57,0.14,0.19,0.17,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265028
2595,9.3,0.11,0.11,0.13,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265022
2596,5.55,0.09,0.1,0.06,complex,3,syk,edge_CHEMBL3265023_CHEMBL3265020
2597,-52.54,0.11,0.13,0.02,complex,3,syk,edge_CHEMBL3265004_CHEMBL3264999
2598,-14.06,0.13,0.13,-0.04,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265002
2599,-10.59,0.11,0.13,0.28,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265003
2600,2.44,0.14,0.12,-0.04,complex,3,syk,edge_CHEMBL3265029_CHEMBL3265016
2601,-3.56,0.07,0.07,0.05,complex,3,syk,edge_CHEMBL3265029_CHEMBL3265027
2602,-38.05,0.14,0.16,0.04,complex,3,syk,edge_CHEMBL3265025_CHEMBL3265008
2603,7.27,0.11,0.1,-0.04,complex,3,syk,edge_CHEMBL3265025_CHEMBL3265020
2604,-11.88,0.25,0.23,-0.06,complex,3,syk,edge_CHEMBL3265012_CHEMBL3265010
2605,18.46,0.11,0.1,-0.01,complex,3,syk,edge_CHEMBL3265012_CHEMBL3259820
2607,-10.37,0.21,0.22,0.11,complex,3,syk,edge_CHEMBL3265037_CHEMBL3265032
2608,-34.39,0.14,0.21,0.28,complex,3,syk,edge_CHEMBL3265016_CHEMBL3265005
2609,-6.11,0.08,0.07,0.04,complex,3,syk,edge_CHEMBL3265016_CHEMBL3265020
2610,-19.32,0.24,0.33,0.19,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265022
2611,-22.95,0.14,0.15,-0.11,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265027
2612,-170.63,0.1,0.11,0.04,complex,3,syk,edge_CHEMBL3265032_CHEMBL3265033
2613,11.67,0.23,0.3,0.3,complex,3,syk,edge_CHEMBL3264997_CHEMBL3264995
2614,1.55,0.74,0.65,-0.13,complex,3,syk,edge_CHEMBL3264997_CHEMBL3264994
2615,17.21,0.1,0.11,0.12,complex,3,syk,edge_CHEMBL3265028_CHEMBL3265027
2616,21.62,0.15,0.19,0.23,complex,3,syk,edge_CHEMBL3265028_CHEMBL3265030_n
2618,-18.22,0.16,0.26,0.45,complex,3,syk,edge_CHEMBL3265018_CHEMBL3265005
2619,7.71,0.06,0.06,0.05,complex,3,syk,edge_CHEMBL3265018_CHEMBL3265019
2620,-30.58,0.16,0.3,0.48,complex,3,syk,edge_CHEMBL3265019_CHEMBL3265005
2621,-151.24,0.25,0.24,-0.06,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265033
2622,0.32,0.17,0.22,0.33,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265020
2623,-53.09,0.55,0.62,0.24,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265010
2624,2.74,0.17,0.18,0.02,complex,3,syk,edge_CHEMBL3265027_CHEMBL3265030_n
2625,-41.2,0.2,0.23,-0.01,complex,3,syk,edge_CHEMBL3265024_CHEMBL3265008
2627,-11.34,0.14,0.13,0.03,complex,3,syk,edge_CHEMBL3264995_CHEMBL3265001
2628,155.08,0.29,0.26,-0.05,complex,3,syk,edge_CHEMBL3265033_CHEMBL3265022
2629,24.73,0.12,0.12,0.07,complex,3,syk,edge_CHEMBL3265020_CHEMBL3265026
2630,26.5,0.18,0.23,0.17,complex,3,syk,edge_CHEMBL3265008_CHEMBL3259820
2631,16.75,0.08,0.08,-0.09,complex,3,syk,edge_CHEMBL3265008_CHEMBL3265005
2632,44.71,0.11,0.1,-0.09,complex,3,syk,edge_CHEMBL3265008_CHEMBL3265006
2633,-36.91,0.15,0.14,-0.12,complex,3,syk,edge_CHEMBL3265002_CHEMBL3264999
2634,5.47,0.15,0.15,-0.11,complex,3,syk,edge_CHEMBL3265002_CHEMBL3264996
2635,24.12,0.25,0.47,0.52,complex,3,syk,edge_CHEMBL3265010_CHEMBL3265011
2636,40.56,0.74,0.71,0.25,complex,3,syk,edge_CHEMBL3265010_CHEMBL3264996
2638,26.21,0.15,0.12,-0.16,complex,3,syk,edge_CHEMBL3265006_CHEMBL3265026
2639,-42.17,0.16,0.16,0.01,complex,3,syk,edge_CHEMBL3265003_CHEMBL3264999
2640,44.07,0.13,0.15,0.1,complex,3,syk,edge_CHEMBL3264999_CHEMBL3264996
2641,-56.06,0.22,0.18,-0.19,complex,3,syk,edge_CHEMBL3265002_CHEMBL3265001
2642,-73.58,0.26,0.37,0.36,complex,3,syk,edge_CHEMBL3265004_CHEMBL3265001
2643,-5.69,0.11,0.11,0.04,water,1,syk,edge_CHEMBL3265015_CHEMBL3265011
2644,40.43,0.08,0.08,-0.06,water,1,syk,edge_CHEMBL3265015_CHEMBL3265017
2645,-6.57,0.11,0.11,-0.04,water,1,syk,edge_CHEMBL3265015_CHEMBL3265009
2646,-24.96,0.24,0.25,-0.05,water,1,syk,edge_CHEMBL3265015_CHEMBL3264999
2647,-8.75,0.14,0.27,0.56,water,1,syk,edge_CHEMBL3265015_CHEMBL3265014
2648,4.53,0.08,0.08,-0.03,water,1,syk,edge_CHEMBL3265015_CHEMBL3259820
2649,18.75,0.2,0.19,-0.1,water,1,syk,edge_CHEMBL3265031_CHEMBL3265024
2650,59.08,0.09,0.09,-0.05,water,1,syk,edge_CHEMBL3265031_CHEMBL3265037
2651,31.96,0.16,0.16,0.01,water,1,syk,edge_CHEMBL3265031_CHEMBL3265030_n
2652,-36.53,0.09,0.1,-0.02,water,1,syk,edge_CHEMBL3265021_CHEMBL3265011
2653,-11.62,0.15,0.16,-0.08,water,1,syk,edge_CHEMBL3265021_CHEMBL3265024
2654,0.52,0.05,0.05,0.03,water,1,syk,edge_CHEMBL3265021_CHEMBL3265022
2655,-1.97,0.05,0.05,-0.01,water,1,syk,edge_CHEMBL3265021_CHEMBL3265020
2656,9.65,0.06,0.06,-0.05,water,1,syk,edge_CHEMBL3265021_CHEMBL3265017
2657,9.9,0.13,0.14,0.01,water,1,syk,edge_CHEMBL3265021_CHEMBL3265035
2658,-6.33,0.14,0.13,-0.14,water,1,syk,edge_CHEMBL3265021_CHEMBL3265023
2659,-29.75,0.09,0.08,-0.07,water,1,syk,edge_CHEMBL3265021_CHEMBL3265013
2660,42.68,0.11,0.11,0.05,water,1,syk,edge_CHEMBL3264998_CHEMBL3264995
2661,28.55,0.11,0.11,0.04,water,1,syk,edge_CHEMBL3264998_CHEMBL3265001
2662,-21.12,0.16,0.14,-0.07,water,1,syk,edge_CHEMBL3265035_CHEMBL3265024
2664,20.92,0.07,0.09,0.1,water,1,syk,edge_CHEMBL3265013_CHEMBL3265020
2665,23.34,0.1,0.11,0.1,water,1,syk,edge_CHEMBL3265013_CHEMBL3265023
2666,27.06,0.2,0.24,0.05,water,1,syk,edge_CHEMBL3265013_CHEMBL3265004
2667,-14.98,0.07,0.07,-0.06,water,1,syk,edge_CHEMBL3265013_CHEMBL3265012
2668,3.85,0.06,0.06,0.04,water,1,syk,edge_CHEMBL3265013_CHEMBL3259820
2669,-2.5,0.16,0.15,-0.04,water,1,syk,edge_CHEMBL3265036_CHEMBL3265016
2670,-4.8,0.11,0.11,0.09,water,1,syk,edge_CHEMBL3265036_CHEMBL3265029
2671,16.11,0.12,0.2,0.43,water,1,syk,edge_CHEMBL3265034_CHEMBL3265026
2672,-2.29,0.12,0.11,0.01,water,1,syk,edge_CHEMBL3265034_CHEMBL3265027
2673,36.84,0.11,0.16,0.38,water,1,syk,edge_CHEMBL3265034_CHEMBL3265037
2674,-140.42,0.08,0.06,-0.37,water,1,syk,edge_CHEMBL3265034_CHEMBL3265033
2675,20.38,0.12,0.16,0.2,water,1,syk,edge_CHEMBL3265014_CHEMBL3265028
2676,42.0,0.09,0.11,0.08,water,1,syk,edge_CHEMBL3265014_CHEMBL3265022
2677,24.62,0.11,0.16,0.23,water,1,syk,edge_CHEMBL3265014_CHEMBL3265025
2678,29.09,0.14,0.18,0.29,water,1,syk,edge_CHEMBL3265014_CHEMBL3265006
2679,-17.22,0.07,0.06,-0.16,water,1,syk,edge_CHEMBL3265009_CHEMBL3265008
2680,27.81,0.08,0.09,0.04,water,1,syk,edge_CHEMBL3265009_CHEMBL3265020
2681,0.01,0.06,0.07,-0.05,water,1,syk,edge_CHEMBL3265009_CHEMBL3265005
2682,26.87,0.07,0.08,-0.02,water,1,syk,edge_CHEMBL3265009_CHEMBL3265006
2683,25.0,0.17,0.19,0.08,water,1,syk,edge_CHEMBL3265009_CHEMBL3265003
2684,6.08,0.09,0.08,0.06,water,1,syk,edge_CHEMBL3265017_CHEMBL3265026
2685,-20.95,0.08,0.08,-0.02,water,1,syk,edge_CHEMBL3265017_CHEMBL3265024
2686,-5.22,0.06,0.06,0.02,water,1,syk,edge_CHEMBL3265017_CHEMBL3265016
2687,-12.41,0.09,0.13,0.26,water,1,syk,edge_CHEMBL3265017_CHEMBL3265027
2688,-12.23,0.06,0.05,-0.18,water,1,syk,edge_CHEMBL3265017_CHEMBL3265020
2689,12.43,0.17,0.16,0.11,water,1,syk,edge_CHEMBL3265017_CHEMBL3265032
2690,-27.22,0.19,0.25,0.26,water,1,syk,edge_CHEMBL3265017_CHEMBL3265002
2691,-7.39,0.09,0.08,-0.08,water,1,syk,edge_CHEMBL3265017_CHEMBL3265029
2692,168.65,0.18,0.18,-0.01,water,1,syk,edge_CHEMBL3265000_CHEMBL3264995
2693,156.35,0.18,0.19,0.17,water,1,syk,edge_CHEMBL3265000_CHEMBL3264997
2694,153.46,0.25,0.24,-0.02,water,1,syk,edge_CHEMBL3265000_CHEMBL3264994
2695,-11.03,0.1,0.09,-0.05,water,1,syk,edge_CHEMBL3265023_CHEMBL3265028
2696,8.86,0.05,0.05,-0.05,water,1,syk,edge_CHEMBL3265023_CHEMBL3265022
2697,4.21,0.08,0.06,-0.07,water,1,syk,edge_CHEMBL3265023_CHEMBL3265020
2698,-52.96,0.08,0.1,0.07,water,1,syk,edge_CHEMBL3265004_CHEMBL3264999
2699,-14.43,0.09,0.09,0.12,water,1,syk,edge_CHEMBL3265004_CHEMBL3265002
2700,-10.0,0.08,0.08,0.06,water,1,syk,edge_CHEMBL3265004_CHEMBL3265003
2701,3.36,0.09,0.18,0.57,water,1,syk,edge_CHEMBL3265029_CHEMBL3265016
2702,-4.05,0.07,0.06,-0.02,water,1,syk,edge_CHEMBL3265029_CHEMBL3265027
2703,-38.73,0.08,0.07,-0.16,water,1,syk,edge_CHEMBL3265025_CHEMBL3265008
2704,6.34,0.07,0.07,-0.06,water,1,syk,edge_CHEMBL3265025_CHEMBL3265020
2705,-11.13,0.19,0.32,0.5,water,1,syk,edge_CHEMBL3265012_CHEMBL3265010
2706,18.42,0.07,0.07,-0.05,water,1,syk,edge_CHEMBL3265012_CHEMBL3259820
2707,27.38,0.24,0.25,0.14,water,1,syk,edge_CHEMBL3265012_CHEMBL3265002
2708,-9.56,0.18,0.19,0.1,water,1,syk,edge_CHEMBL3265037_CHEMBL3265032
2709,-34.93,0.09,0.08,-0.1,water,1,syk,edge_CHEMBL3265016_CHEMBL3265005
2710,-6.46,0.05,0.05,0.08,water,1,syk,edge_CHEMBL3265016_CHEMBL3265020
2711,-20.23,0.13,0.11,-0.13,water,1,syk,edge_CHEMBL3265032_CHEMBL3265022
2712,-24.36,0.1,0.09,0.01,water,1,syk,edge_CHEMBL3265032_CHEMBL3265027
2713,-170.19,0.08,0.08,-0.06,water,1,syk,edge_CHEMBL3265032_CHEMBL3265033
2714,11.13,0.11,0.13,0.05,water,1,syk,edge_CHEMBL3264997_CHEMBL3264995
2715,-4.12,0.14,0.15,0.14,water,1,syk,edge_CHEMBL3264997_CHEMBL3264994
2716,17.67,0.06,0.06,0.02,water,1,syk,edge_CHEMBL3265028_CHEMBL3265027
2717,21.96,0.12,0.12,-0.08,water,1,syk,edge_CHEMBL3265028_CHEMBL3265030_n
2718,-19.12,0.09,0.08,0.02,water,1,syk,edge_CHEMBL3265018_CHEMBL3265011
2719,-19.11,0.09,0.1,0.17,water,1,syk,edge_CHEMBL3265018_CHEMBL3265005
2720,8.36,0.04,0.05,-0.01,water,1,syk,edge_CHEMBL3265018_CHEMBL3265019
2721,-33.48,0.08,0.08,-0.01,water,1,syk,edge_CHEMBL3265019_CHEMBL3265005
2722,-149.68,0.19,0.2,0.07,water,1,syk,edge_CHEMBL3265027_CHEMBL3265033
2723,-0.35,0.11,0.13,0.22,water,1,syk,edge_CHEMBL3265027_CHEMBL3265020
2724,-53.44,0.19,0.25,0.33,water,1,syk,edge_CHEMBL3265027_CHEMBL3265010
2725,4.26,0.15,0.12,-0.14,water,1,syk,edge_CHEMBL3265027_CHEMBL3265030_n
2726,-42.54,0.09,0.09,-0.03,water,1,syk,edge_CHEMBL3265024_CHEMBL3265008
2727,-15.13,0.18,0.17,-0.07,water,1,syk,edge_CHEMBL3264995_CHEMBL3264994
2728,-11.54,0.11,0.1,-0.06,water,1,syk,edge_CHEMBL3264995_CHEMBL3265001
2729,154.53,0.17,0.19,0.2,water,1,syk,edge_CHEMBL3265033_CHEMBL3265022
2730,25.0,0.07,0.08,-0.08,water,1,syk,edge_CHEMBL3265020_CHEMBL3265026
2731,28.03,0.11,0.09,-0.26,water,1,syk,edge_CHEMBL3265008_CHEMBL3259820
2732,16.65,0.06,0.06,0.03,water,1,syk,edge_CHEMBL3265008_CHEMBL3265005
2733,43.54,0.08,0.08,0.08,water,1,syk,edge_CHEMBL3265008_CHEMBL3265006
2734,-36.97,0.1,0.15,0.3,water,1,syk,edge_CHEMBL3265002_CHEMBL3264999
2735,5.33,0.1,0.1,0.01,water,1,syk,edge_CHEMBL3265002_CHEMBL3264996
2736,19.86,0.14,0.15,-0.07,water,1,syk,edge_CHEMBL3265010_CHEMBL3265011
2737,43.4,0.37,0.45,0.26,water,1,syk,edge_CHEMBL3265010_CHEMBL3264996
2738,-26.49,0.07,0.08,0.02,water,1,syk,edge_CHEMBL3265006_CHEMBL3265011
2739,26.13,0.1,0.09,-0.03,water,1,syk,edge_CHEMBL3265006_CHEMBL3265026
2740,-43.43,0.1,0.12,0.1,water,1,syk,edge_CHEMBL3265003_CHEMBL3264999
2741,44.51,0.08,0.08,0.0,water,1,syk,edge_CHEMBL3264999_CHEMBL3264996
2742,-56.67,0.1,0.1,0.04,water,1,syk,edge_CHEMBL3265002_CHEMBL3265001
2743,-73.63,0.09,0.09,0.09,water,1,syk,edge_CHEMBL3265004_CHEMBL3265001
2744,-5.63,0.1,0.11,0.09,water,2,syk,edge_CHEMBL3265015_CHEMBL3265011
2745,40.02,0.07,0.07,-0.29,water,2,syk,edge_CHEMBL3265015_CHEMBL3265017
2746,-6.39,0.13,0.12,0.04,water,2,syk,edge_CHEMBL3265015_CHEMBL3265009
2747,-24.84,0.22,0.27,0.21,water,2,syk,edge_CHEMBL3265015_CHEMBL3264999
2748,-8.7,0.22,0.26,0.11,water,2,syk,edge_CHEMBL3265015_CHEMBL3265014
2749,4.62,0.07,0.07,-0.02,water,2,syk,edge_CHEMBL3265015_CHEMBL3259820
2750,17.77,0.18,0.18,0.01,water,2,syk,edge_CHEMBL3265031_CHEMBL3265024
2751,60.53,0.18,0.22,0.27,water,2,syk,edge_CHEMBL3265031_CHEMBL3265037
2752,31.9,0.16,0.15,0.0,water,2,syk,edge_CHEMBL3265031_CHEMBL3265030_n
2753,-35.96,0.11,0.09,-0.11,water,2,syk,edge_CHEMBL3265021_CHEMBL3265011
2754,-11.25,0.15,0.16,-0.07,water,2,syk,edge_CHEMBL3265021_CHEMBL3265024
2755,0.57,0.05,0.06,-0.0,water,2,syk,edge_CHEMBL3265021_CHEMBL3265022
2756,-1.94,0.05,0.05,0.06,water,2,syk,edge_CHEMBL3265021_CHEMBL3265020
2757,9.7,0.05,0.05,0.0,water,2,syk,edge_CHEMBL3265021_CHEMBL3265017
2758,10.04,0.14,0.15,-0.05,water,2,syk,edge_CHEMBL3265021_CHEMBL3265035
2759,-6.38,0.14,0.14,0.0,water,2,syk,edge_CHEMBL3265021_CHEMBL3265023
2760,-29.09,0.11,0.11,0.03,water,2,syk,edge_CHEMBL3265021_CHEMBL3265013
2761,42.61,0.09,0.11,0.07,water,2,syk,edge_CHEMBL3264998_CHEMBL3264995
2762,28.31,0.14,0.12,-0.01,water,2,syk,edge_CHEMBL3264998_CHEMBL3265001
2763,-21.11,0.16,0.16,0.1,water,2,syk,edge_CHEMBL3265035_CHEMBL3265024
2765,20.84,0.08,0.08,-0.01,water,2,syk,edge_CHEMBL3265013_CHEMBL3265020
2766,23.37,0.08,0.1,0.12,water,2,syk,edge_CHEMBL3265013_CHEMBL3265023
2767,27.22,0.14,0.21,0.21,water,2,syk,edge_CHEMBL3265013_CHEMBL3265004
2768,-15.09,0.06,0.06,0.01,water,2,syk,edge_CHEMBL3265013_CHEMBL3265012
2769,3.8,0.07,0.07,0.01,water,2,syk,edge_CHEMBL3265013_CHEMBL3259820
2770,-1.65,0.22,0.29,0.24,water,2,syk,edge_CHEMBL3265036_CHEMBL3265016
2771,-4.8,0.09,0.11,0.13,water,2,syk,edge_CHEMBL3265036_CHEMBL3265029
2772,16.09,0.16,0.18,0.12,water,2,syk,edge_CHEMBL3265034_CHEMBL3265026
2773,-2.05,0.1,0.1,-0.04,water,2,syk,edge_CHEMBL3265034_CHEMBL3265027
2774,36.47,0.11,0.13,0.18,water,2,syk,edge_CHEMBL3265034_CHEMBL3265037
2775,-140.57,0.07,0.06,-0.35,water,2,syk,edge_CHEMBL3265034_CHEMBL3265033
2776,20.87,0.13,0.12,-0.08,water,2,syk,edge_CHEMBL3265014_CHEMBL3265028
2777,41.84,0.13,0.14,0.04,water,2,syk,edge_CHEMBL3265014_CHEMBL3265022
2778,24.45,0.11,0.17,0.26,water,2,syk,edge_CHEMBL3265014_CHEMBL3265025
2779,29.28,0.11,0.16,0.21,water,2,syk,edge_CHEMBL3265014_CHEMBL3265006
2780,-17.35,0.08,0.07,-0.01,water,2,syk,edge_CHEMBL3265009_CHEMBL3265008
2781,27.9,0.08,0.09,0.07,water,2,syk,edge_CHEMBL3265009_CHEMBL3265020
2782,-0.09,0.07,0.07,0.02,water,2,syk,edge_CHEMBL3265009_CHEMBL3265005
2783,26.89,0.08,0.08,-0.04,water,2,syk,edge_CHEMBL3265009_CHEMBL3265006
2784,24.74,0.19,0.19,-0.07,water,2,syk,edge_CHEMBL3265009_CHEMBL3265003
2785,6.29,0.08,0.09,0.05,water,2,syk,edge_CHEMBL3265017_CHEMBL3265026
2786,-21.14,0.09,0.08,-0.08,water,2,syk,edge_CHEMBL3265017_CHEMBL3265024
2787,-5.35,0.05,0.05,0.02,water,2,syk,edge_CHEMBL3265017_CHEMBL3265016
2788,-12.57,0.11,0.12,0.11,water,2,syk,edge_CHEMBL3265017_CHEMBL3265027
2789,-12.71,0.06,0.06,-0.01,water,2,syk,edge_CHEMBL3265017_CHEMBL3265020
2790,13.1,0.11,0.11,-0.08,water,2,syk,edge_CHEMBL3265017_CHEMBL3265032
2791,-26.81,0.24,0.29,0.07,water,2,syk,edge_CHEMBL3265017_CHEMBL3265002
2792,-7.37,0.09,0.08,-0.03,water,2,syk,edge_CHEMBL3265017_CHEMBL3265029
2793,168.31,0.19,0.19,0.07,water,2,syk,edge_CHEMBL3265000_CHEMBL3264995
2794,156.44,0.18,0.18,-0.0,water,2,syk,edge_CHEMBL3265000_CHEMBL3264997
2795,153.94,0.27,0.24,0.04,water,2,syk,edge_CHEMBL3265000_CHEMBL3264994
2796,-10.89,0.08,0.08,0.04,water,2,syk,edge_CHEMBL3265023_CHEMBL3265028
2797,8.9,0.06,0.06,-0.0,water,2,syk,edge_CHEMBL3265023_CHEMBL3265022
2798,4.33,0.07,0.07,-0.01,water,2,syk,edge_CHEMBL3265023_CHEMBL3265020
2799,-53.39,0.1,0.09,-0.09,water,2,syk,edge_CHEMBL3265004_CHEMBL3264999
2800,-14.59,0.1,0.1,-0.09,water,2,syk,edge_CHEMBL3265004_CHEMBL3265002
2801,-10.0,0.07,0.08,0.07,water,2,syk,edge_CHEMBL3265004_CHEMBL3265003
2802,2.41,0.12,0.11,-0.02,water,2,syk,edge_CHEMBL3265029_CHEMBL3265016
2803,-3.99,0.06,0.06,-0.06,water,2,syk,edge_CHEMBL3265029_CHEMBL3265027
2804,-38.94,0.08,0.08,0.01,water,2,syk,edge_CHEMBL3265025_CHEMBL3265008
2805,6.01,0.07,0.07,-0.0,water,2,syk,edge_CHEMBL3265025_CHEMBL3265020
2806,-11.82,0.14,0.25,0.44,water,2,syk,edge_CHEMBL3265012_CHEMBL3265010
2807,18.16,0.05,0.07,0.15,water,2,syk,edge_CHEMBL3265012_CHEMBL3259820
2808,27.63,0.38,0.29,-0.15,water,2,syk,edge_CHEMBL3265012_CHEMBL3265002
2809,-10.43,0.08,0.23,0.73,water,2,syk,edge_CHEMBL3265037_CHEMBL3265032
2810,-34.68,0.06,0.07,-0.11,water,2,syk,edge_CHEMBL3265016_CHEMBL3265005
2811,-6.34,0.05,0.05,0.0,water,2,syk,edge_CHEMBL3265016_CHEMBL3265020
2812,-19.86,0.16,0.15,-0.05,water,2,syk,edge_CHEMBL3265032_CHEMBL3265022
2813,-24.05,0.11,0.12,0.01,water,2,syk,edge_CHEMBL3265032_CHEMBL3265027
2814,-170.46,0.1,0.1,0.08,water,2,syk,edge_CHEMBL3265032_CHEMBL3265033
2815,11.03,0.11,0.12,0.02,water,2,syk,edge_CHEMBL3264997_CHEMBL3264995
2816,-3.94,0.19,0.17,-0.06,water,2,syk,edge_CHEMBL3264997_CHEMBL3264994
2817,17.55,0.08,0.07,-0.09,water,2,syk,edge_CHEMBL3265028_CHEMBL3265027
2818,22.01,0.15,0.13,-0.03,water,2,syk,edge_CHEMBL3265028_CHEMBL3265030_n
2819,-19.09,0.1,0.11,0.03,water,2,syk,edge_CHEMBL3265018_CHEMBL3265011
2820,-19.03,0.08,0.09,0.09,water,2,syk,edge_CHEMBL3265018_CHEMBL3265005
2821,8.37,0.05,0.05,0.01,water,2,syk,edge_CHEMBL3265018_CHEMBL3265019
2822,-32.89,0.07,0.09,0.03,water,2,syk,edge_CHEMBL3265019_CHEMBL3265005
2823,-149.69,0.15,0.14,0.04,water,2,syk,edge_CHEMBL3265027_CHEMBL3265033
2824,-0.27,0.13,0.15,0.12,water,2,syk,edge_CHEMBL3265027_CHEMBL3265020
2825,-52.47,0.22,0.4,0.47,water,2,syk,edge_CHEMBL3265027_CHEMBL3265010
2826,4.17,0.08,0.12,0.09,water,2,syk,edge_CHEMBL3265027_CHEMBL3265030_n
2827,-41.08,0.12,0.17,0.38,water,2,syk,edge_CHEMBL3265024_CHEMBL3265008
2828,-15.03,0.17,0.16,-0.07,water,2,syk,edge_CHEMBL3264995_CHEMBL3264994
2829,-11.45,0.09,0.11,0.09,water,2,syk,edge_CHEMBL3264995_CHEMBL3265001
2830,154.21,0.15,0.17,0.04,water,2,syk,edge_CHEMBL3265033_CHEMBL3265022
2831,24.15,0.09,0.08,-0.17,water,2,syk,edge_CHEMBL3265020_CHEMBL3265026
2832,28.1,0.08,0.1,0.1,water,2,syk,edge_CHEMBL3265008_CHEMBL3259820
2833,16.67,0.05,0.06,0.02,water,2,syk,edge_CHEMBL3265008_CHEMBL3265005
2834,43.55,0.07,0.08,0.01,water,2,syk,edge_CHEMBL3265008_CHEMBL3265006
2835,-37.49,0.12,0.11,0.09,water,2,syk,edge_CHEMBL3265002_CHEMBL3264999
2836,5.3,0.1,0.1,-0.09,water,2,syk,edge_CHEMBL3265002_CHEMBL3264996
2837,19.03,0.17,0.2,0.18,water,2,syk,edge_CHEMBL3265010_CHEMBL3265011
2838,42.77,0.21,0.54,0.68,water,2,syk,edge_CHEMBL3265010_CHEMBL3264996
2839,-26.39,0.1,0.09,0.02,water,2,syk,edge_CHEMBL3265006_CHEMBL3265011
2840,25.66,0.1,0.09,-0.04,water,2,syk,edge_CHEMBL3265006_CHEMBL3265026
2841,-43.78,0.09,0.09,-0.03,water,2,syk,edge_CHEMBL3265003_CHEMBL3264999
2842,44.41,0.08,0.09,0.03,water,2,syk,edge_CHEMBL3264999_CHEMBL3264996
2843,-57.07,0.09,0.1,0.01,water,2,syk,edge_CHEMBL3265002_CHEMBL3265001
2844,-73.67,0.08,0.09,0.04,water,2,syk,edge_CHEMBL3265004_CHEMBL3265001
2845,-5.47,0.09,0.09,-0.07,water,3,syk,edge_CHEMBL3265015_CHEMBL3265011
2846,40.52,0.08,0.08,-0.1,water,3,syk,edge_CHEMBL3265015_CHEMBL3265017
2847,-6.39,0.11,0.11,-0.05,water,3,syk,edge_CHEMBL3265015_CHEMBL3265009
2848,-25.12,0.33,0.31,-0.17,water,3,syk,edge_CHEMBL3265015_CHEMBL3264999
2849,-8.89,0.18,0.27,0.37,water,3,syk,edge_CHEMBL3265015_CHEMBL3265014
2850,4.75,0.07,0.08,0.02,water,3,syk,edge_CHEMBL3265015_CHEMBL3259820
2851,17.89,0.17,0.16,-0.07,water,3,syk,edge_CHEMBL3265031_CHEMBL3265024
2852,59.27,0.13,0.13,-0.03,water,3,syk,edge_CHEMBL3265031_CHEMBL3265037
2853,31.86,0.17,0.15,-0.11,water,3,syk,edge_CHEMBL3265031_CHEMBL3265030_n
2854,-36.26,0.1,0.11,0.09,water,3,syk,edge_CHEMBL3265021_CHEMBL3265011
